"","yr2010","yr2011","yr2012","yr2013","yr2014","yr2015","yr2016","yr2017","yr2018","yr2019","yr2020","yr2021","yr2022","yr2023","yr2024","yr2025","yr2026","yr2027","yr2028","yr2029","yr2030","yr2031","yr2032","yr2033","yr2034","yr2035","yr2036","yr2037","yr2038","yr2039","yr2040","yr2041","yr2042","yr2043","yr2044","yr2045","yr2046","yr2047","yr2048","yr2049","yr2050","yr2051","yr2052","yr2053","yr2054","yr2055","yr2056","yr2057","yr2058","yr2059","yr2060"
"pop_67",15514266,15368260,15330416,16248510,21015554,19947346,19928760,20326940,20656764,21157518,21853424,22572310,23392314,23484790,24240452,24414686,24477838,25235984,24989910,24648928,24651490,24654076,24202810,22882904,22507130,22495402,23017222,24270334,24045738,22851636,21971714,21758162,22503986,21993368,22734874,23067820,23642954,25209792,24935156,25350466,25511568,25372108,26319126,26374614,26526784,27182868,28039794,29328052,29678966,29522768,29192234
"pop_68",14084240,15270064,15129972,15096078,15477114,20735432,19686266,19671680,20067328,20397062,20895106,21584484,22297510,23110142,23205720,23955842,24132334,24198488,24950916,24713266,24380456,24386554,24392984,23950344,22649614,22282056,22273344,22793860,24036460,23818436,22640346,21772762,21565150,22306408,21804628,22542216,22875126,23448200,25003208,24735658,25150636,25313270,25178834,26120598,26179048,26333016,26986704,27840098,29121286,29472784,29321040
"pop_69",12844616,13839802,15007274,14873260,15248440,15257546,20435502,19406262,19395576,19788416,20117866,20612772,21295862,22002476,22807088,22905830,23649842,23828360,23897530,24643718,24414688,24090252,24100000,24110378,23676662,22396110,22037380,22031806,22550668,23781876,23570730,22409630,21555072,21353732,22089930,21597404,22330514,22663178,23233888,24776026,24515772,24930200,25094386,24965198,25900944,25962418,26118294,26769176,27618456,28891794,29243716
"pop_70",2774236,2884386,2964936,2956518,3086394,3155964,3153144,3231236,3264000,3243554,3372858,3325466,3322894,3328752,3312050,3562344,3605334,3680050,3900780,3994626,4176656,4354456,4705160,5339092,5178084,5269942,5317914,7149844,6851042,6907164,7103176,7286066,7528560,7840728,8164622,8523782,8632626,8982776,9123894,9220984,9576772,9575570,9522744,9598570,9675716,9569268,9127082,9056640,9114342,9404892,9981930
"pop_71",2240642,2378512,2475808,2548172,2569384,2658632,2721434,2721646,2791432,2822596,2807582,2922424,2883918,2884454,2892140,2880280,3100756,3140760,3208556,3403750,3488446,3650842,3809432,4119314,4677946,4540768,4625850,4672300,6287168,6030572,6086036,6264812,6432464,6652574,6934950,7228026,7552376,7655788,7973206,8105332,8198584,8521704,8528384,8488464,8562944,8638736,8550110,8161728,8105402,8162890,8430090
"pop_72",1816528,1891722,2011126,2095950,2136146,2177678,2255922,2311862,2314520,2376070,2405216,2394902,2495470,2464946,2468012,2477014,2469350,2660932,2697660,2758348,2928730,3004188,3147268,3286854,3557094,4042840,3928678,4006560,4050884,5456024,5239202,5293264,5454532,5606482,5803984,6056560,6318884,6608444,6705548,6990078,7112546,7201008,7491364,7504566,7476116,7548452,7621946,7550098,7213384,7169996,7226574
"pop_73",1452642,1508452,1573424,1675436,1723266,1778778,1815800,1883442,1932530,1936994,1990524,2017372,2010930,2097746,2074170,2079120,2088922,2084672,2248700,2281904,2335506,2482014,2548366,2672636,2793816,3026166,3443196,3349976,3420392,3461912,4667516,4487608,4539408,4683110,4819164,4994198,5217258,5449100,5704598,5794552,6046664,6158702,6241524,6499420,6517692,6499224,6568460,6638744,6582170,6294580,6262716
"pop_74",1151502,1185262,1232676,1288008,1318320,1407850,1455418,1487880,1545326,1587744,1593452,1639252,1663428,1660092,1733902,1716264,1722464,1732562,1731034,1869340,1898840,1945370,2069436,2126834,2233170,2336786,2534066,2886626,2812226,2874914,2913216,3932076,3785674,3834382,3960690,4080870,4233762,4428106,4630274,4852726,4934900,5155306,5256482,5332946,5559060,5580942,5570968,5636100,5702270,5659234,5417540
"pop_75",908602,922114,950750,990398,944164,1055854,1128762,1168836,1196616,1244654,1280718,1287058,1325574,1346924,1345920,1407582,1394918,1401758,1411690,1412120,1526764,1552518,1592196,1695546,1744398,1833858,1921566,2086360,2379498,2321482,2376480,2411190,3258264,3141522,3186534,3295946,3400436,3532056,3698914,3872716,4063508,4137344,4327236,4417314,4486800,4682204,4706344,4703180,4763508,4824796,4793468
"pop_76",686472,713410,725112,748966,729506,739802,828822,887016,920170,943556,982922,1013032,1019496,1051236,1069682,1070332,1120904,1112166,1119164,1128574,1130338,1223616,1245608,1278834,1363404,1404176,1478646,1551564,1686800,1926324,1882202,1929634,1960582,2652542,2561610,2602250,2695494,2784836,2896400,3037320,3184368,3345486,3410750,3571704,3650562,3712684,3878984,3904036,3906072,3960936,4016706
"pop_77",508928,527870,549482,559390,505632,558604,567416,636990,682428,709272,728572,760134,784732,790922,816626,832124,833814,874496,868774,875526,884100,886638,961010,979460,1006732,1074584,1108346,1169194,1228654,1337616,1529694,1497102,1537344,1564286,2119018,2049936,2085798,2163868,2238932,2331782,2448744,2571078,2704788,2761436,2895590,2963382,3017834,3157062,3181830,3187562,3236502
"pop_78",360574,382704,397722,414684,362646,377832,418154,425500,478714,513388,534686,550192,574936,594612,600228,620570,633342,635546,667586,664032,670286,677844,680710,738740,753848,775800,829428,856802,905546,953118,1039174,1190156,1166864,1200252,1223186,1659070,1607924,1638878,1703056,1764878,1840756,1936114,2035982,2144866,2193008,2302862,2360012,2406800,2521286,2544706,2552756
"pop_79",255120,264776,281580,293214,252456,264212,275710,305724,311664,351402,377250,393758,405922,424860,440238,445124,460800,471050,473432,498086,496100,501554,507994,510858,555174,567276,584774,626240,647990,686210,723438,789966,906162,890096,917250,936312,1271600,1234834,1260896,1312570,1362536,1423186,1499364,1579252,1666262,1706308,1794468,1841672,1881068,1973346,1994754
"pop_80",7859674,7729218,7586506,7543512,7600980,8131752,8187334,8309774,8762930,8927314,9278916,9620386,10345186,11682728,11264474,11404064,11446686,15323110,14598482,14632806,14965806,15260414,15679964,16238936,16817096,17467470,17590916,18205898,18392726,18491114,19109736,18994378,18792138,18846352,18902294,18607230,17655928,17425938,17458878,17919680,18932480,18817820,17938664,17299718,17184284,17810876,17462382,18093466,18401730,18906340,20192586
"pop_81",7300970,7435226,7315782,7184180,7310470,7233806,7741176,7796628,7916144,8350490,8509806,8848088,9177068,9871434,11150960,10755850,10892830,10937374,14644176,13956484,13994172,14317070,14603964,15010600,15550432,16108860,16736862,16861068,17456282,17641458,17741476,18340578,18237126,18048926,18106708,18166264,17887892,16979148,16763858,16800198,17249584,18229478,18125424,17283738,16673198,16567304,17176002,16845498,17459374,17761888,18254234
"pop_82",6929430,6863974,6994176,6885818,6937440,6917684,6847840,7330558,7385694,7501842,7916162,8070182,8394164,8709792,9371876,10590036,10219108,10353010,10399262,13926980,13277954,13318806,13630762,13909150,14301616,14821006,15358768,15962772,16087370,16661304,16844262,16945688,17523804,17432448,17258674,17319938,17382862,17121950,16258006,16058030,16097638,16534556,17479070,17385812,16583818,16003330,15907098,16496464,16184836,16779986,17075932
"pop_83",6440430,6469904,6412908,6538680,6558358,6522052,6505874,6443004,6899718,6954440,7066766,7460042,7608116,7917026,8218256,8846200,9999670,9653822,9784236,9832024,13170918,12562212,12606076,12906154,13175280,13552394,14050388,14566044,15144348,15268954,15820040,16000352,16102950,16658340,16579258,16420410,16484976,16551122,16308368,15491624,15307466,15350302,15773486,16680060,16597862,15837872,15288990,15202722,15771194,15479192,16054136
"pop_84",5938816,5967806,5999268,5950572,6232596,6119502,6088684,6076050,6020298,6449718,6503632,6612028,6982890,7124722,7417582,7703416,8295554,9380856,9061008,9187472,9236468,12377108,11810438,11857008,12144290,12403152,12764416,13239520,13731578,14282580,14406796,14933494,15110480,15213994,15745226,15678374,15534860,15602408,15671608,15447704,14680408,14512526,14558566,14966658,15832696,15761922,15046018,14530328,14454262,15000250,14728758
"pop_85",5511552,5457402,5487964,5521050,5565270,5766332,5664814,5639400,5630412,5581746,5982712,6035742,6139590,6487088,6621998,6898038,7167584,7722064,8736260,8443052,8565084,8614956,11548620,11025416,11074346,11347930,11596334,11940396,12391254,12858236,13380324,13503740,14004478,14177492,14281596,14786880,14732294,14604436,14674658,14746662,14542136,13826494,13675176,13724160,14115864,14938968,14879612,14209900,13728868,13663084,14184986
"pop_86",4931170,5018540,4973270,5004984,5148578,5101088,5288480,5198430,5178302,5172806,5131090,5502946,5554672,5653516,5976662,6104210,6362572,6614974,7130272,8070752,7804522,7921652,7972048,10691474,10212644,10263582,10523258,10760308,11086086,11511248,11951676,12443518,12565518,13038724,13207096,13311178,13789120,13746504,13634288,13706860,13781170,13596594,12934190,12799626,12851266,13225276,14003042,13954978,13333162,12888102,12832588
"pop_87",4314270,4445056,4527982,4491140,4636522,4671406,4631282,4804496,4725796,4710596,4708416,4673612,5015506,5065576,5158962,5457008,5576768,5816750,6051222,6526188,7391054,7151868,7263528,7313908,9813640,9379746,9433058,9677852,9902602,10208882,10607138,11019974,11480162,11600130,12044290,12207180,12310584,12759808,12728648,12632074,12706496,12782566,12617966,12010084,11892238,11946222,12301168,13031266,12994350,12421828,12013538
"pop_88",3866646,3846470,3966996,4045082,4065352,4159814,4194414,4161296,4320028,4252300,4241804,4242750,4214432,4525798,4573858,4661462,4933918,5045324,5266346,5482340,5916116,6704156,6491736,6597336,6647184,8923874,8535794,8590700,8819972,9031534,9317284,9687660,10071734,10499054,10616188,11030038,11186562,11288656,11707770,11687464,11606140,11681814,11759040,11614250,11061694,10960230,11016076,11350756,12031218,12004980,11482648
"pop_89",3317382,3406086,3392186,3502164,3609530,3603122,3689390,3723304,3696868,3840852,3783584,3777320,3780964,3758726,4039432,4085192,4166500,4413074,4515882,4717526,4914500,5306706,6017446,5831246,5930232,5979004,8032484,7689660,7745534,7958476,8155992,8420516,8762064,9116426,9509978,9623410,10005850,10155132,10255124,10643004,10632770,10566100,10642186,10719862,10594600,10097406,10011908,10069008,10382142,11011472,10995258
"pop_90",2774236,2884386,2964936,2956518,3086394,3155964,3153144,3231236,3264000,3243554,3372858,3325466,3322894,3328752,3312050,3562344,3605334,3680050,3900780,3994626,4176656,4354456,4705160,5339092,5178084,5269942,5317914,7149844,6851042,6907164,7103176,7286066,7528560,7840728,8164622,8523782,8632626,8982776,9123894,9220984,9576772,9575570,9522744,9598570,9675716,9569268,9127082,9056640,9114342,9404892,9981930
"pop_91",2240642,2378512,2475808,2548172,2569384,2658632,2721434,2721646,2791432,2822596,2807582,2922424,2883918,2884454,2892140,2880280,3100756,3140760,3208556,3403750,3488446,3650842,3809432,4119314,4677946,4540768,4625850,4672300,6287168,6030572,6086036,6264812,6432464,6652574,6934950,7228026,7552376,7655788,7973206,8105332,8198584,8521704,8528384,8488464,8562944,8638736,8550110,8161728,8105402,8162890,8430090
"pop_92",1816528,1891722,2011126,2095950,2136146,2177678,2255922,2311862,2314520,2376070,2405216,2394902,2495470,2464946,2468012,2477014,2469350,2660932,2697660,2758348,2928730,3004188,3147268,3286854,3557094,4042840,3928678,4006560,4050884,5456024,5239202,5293264,5454532,5606482,5803984,6056560,6318884,6608444,6705548,6990078,7112546,7201008,7491364,7504566,7476116,7548452,7621946,7550098,7213384,7169996,7226574
"pop_93",1452642,1508452,1573424,1675436,1723266,1778778,1815800,1883442,1932530,1936994,1990524,2017372,2010930,2097746,2074170,2079120,2088922,2084672,2248700,2281904,2335506,2482014,2548366,2672636,2793816,3026166,3443196,3349976,3420392,3461912,4667516,4487608,4539408,4683110,4819164,4994198,5217258,5449100,5704598,5794552,6046664,6158702,6241524,6499420,6517692,6499224,6568460,6638744,6582170,6294580,6262716
"pop_94",1151502,1185262,1232676,1288008,1318320,1407850,1455418,1487880,1545326,1587744,1593452,1639252,1663428,1660092,1733902,1716264,1722464,1732562,1731034,1869340,1898840,1945370,2069436,2126834,2233170,2336786,2534066,2886626,2812226,2874914,2913216,3932076,3785674,3834382,3960690,4080870,4233762,4428106,4630274,4852726,4934900,5155306,5256482,5332946,5559060,5580942,5570968,5636100,5702270,5659234,5417540
"pop_95",908602,922114,950750,990398,944164,1055854,1128762,1168836,1196616,1244654,1280718,1287058,1325574,1346924,1345920,1407582,1394918,1401758,1411690,1412120,1526764,1552518,1592196,1695546,1744398,1833858,1921566,2086360,2379498,2321482,2376480,2411190,3258264,3141522,3186534,3295946,3400436,3532056,3698914,3872716,4063508,4137344,4327236,4417314,4486800,4682204,4706344,4703180,4763508,4824796,4793468
"pop_96",686472,713410,725112,748966,729506,739802,828822,887016,920170,943556,982922,1013032,1019496,1051236,1069682,1070332,1120904,1112166,1119164,1128574,1130338,1223616,1245608,1278834,1363404,1404176,1478646,1551564,1686800,1926324,1882202,1929634,1960582,2652542,2561610,2602250,2695494,2784836,2896400,3037320,3184368,3345486,3410750,3571704,3650562,3712684,3878984,3904036,3906072,3960936,4016706
"pop_97",508928,527870,549482,559390,505632,558604,567416,636990,682428,709272,728572,760134,784732,790922,816626,832124,833814,874496,868774,875526,884100,886638,961010,979460,1006732,1074584,1108346,1169194,1228654,1337616,1529694,1497102,1537344,1564286,2119018,2049936,2085798,2163868,2238932,2331782,2448744,2571078,2704788,2761436,2895590,2963382,3017834,3157062,3181830,3187562,3236502
"pop_98",360574,382704,397722,414684,362646,377832,418154,425500,478714,513388,534686,550192,574936,594612,600228,620570,633342,635546,667586,664032,670286,677844,680710,738740,753848,775800,829428,856802,905546,953118,1039174,1190156,1166864,1200252,1223186,1659070,1607924,1638878,1703056,1764878,1840756,1936114,2035982,2144866,2193008,2302862,2360012,2406800,2521286,2544706,2552756
"pop_99",255120,264776,281580,293214,252456,264212,275710,305724,311664,351402,377250,393758,405922,424860,440238,445124,460800,471050,473432,498086,496100,501554,507994,510858,555174,567276,584774,626240,647990,686210,723438,789966,906162,890096,917250,936312,1271600,1234834,1260896,1312570,1362536,1423186,1499364,1579252,1666262,1706308,1794468,1841672,1881068,1973346,1994754
