"year","age","cohort","males_baseline","females_baseline","males_policy","females_policy","both_baseline","both_policy","policy_year"
2015,"35","1980",0.2994,0.2263,0.3001,0.2256,0.263,0.2631,2016
2015,"45","1970",0.224,0.1812,0.2239,0.1803,0.2025,0.202,2016
2016,"6","2010",0,0,0,0,0,0,2016
2016,"16","2000",0.0965,0.0618,0.096,0.0615,0.0796,0.0792,2016
2016,"26","1990",0.2569,0.1897,0.2564,0.1891,0.224,0.2234,2016
2016,"36","1980",0.2914,0.2206,0.2915,0.2193,0.2562,0.2556,2016
2016,"46","1970",0.218,0.1756,0.217,0.175,0.1967,0.1959,2016
2017,"7","2010",0,0,0,0,0,0,2016
2017,"17","2000",0.1238,0.0827,0.1228,0.082,0.1038,0.1029,2016
2017,"27","1990",0.2553,0.189,0.2537,0.1876,0.2228,0.2213,2016
2017,"37","1980",0.2839,0.2156,0.2821,0.2143,0.25,0.2484,2016
2017,"47","1970",0.2109,0.1701,0.2101,0.1695,0.1904,0.1897,2016
2018,"8","2010",5e-04,1e-04,4e-04,1e-04,3e-04,3e-04,2016
2018,"18","2000",0.1491,0.1018,0.147,0.1004,0.126,0.1243,2016
2018,"28","1990",0.2525,0.1874,0.2501,0.1856,0.2205,0.2185,2016
2018,"38","1980",0.2761,0.21,0.2741,0.2087,0.2432,0.2416,2016
2018,"48","1970",0.2044,0.1649,0.2028,0.1637,0.1845,0.1831,2016
2019,"9","2010",0.0013,3e-04,0.0014,3e-04,8e-04,8e-04,2016
2019,"19","2000",0.1691,0.1164,0.1668,0.1152,0.1434,0.1416,2016
2019,"29","1990",0.249,0.1851,0.2462,0.183,0.2176,0.2152,2016
2019,"39","1980",0.2681,0.2044,0.2654,0.2028,0.2364,0.2343,2016
2019,"49","1970",0.1981,0.1603,0.1958,0.1579,0.1791,0.1767,2016
2020,"10","2010",0.0033,9e-04,0.0031,9e-04,0.0021,0.002,2016
2020,"20","2000",0.1838,0.1274,0.1815,0.1259,0.1563,0.1544,2016
2020,"30","1990",0.2458,0.1829,0.242,0.1808,0.2149,0.2119,2016
2020,"40","1980",0.2601,0.1992,0.257,0.1978,0.2298,0.2275,2016
2020,"50","1970",0.192,0.1551,0.1893,0.1523,0.1734,0.1706,2016
2021,"11","2010",0.0066,0.002,0.0063,0.002,0.0044,0.0042,2016
2021,"21","2000",0.1952,0.1351,0.1924,0.1335,0.1659,0.1637,2016
2021,"31","1990",0.2413,0.1799,0.237,0.1786,0.2111,0.2083,2016
2021,"41","1980",0.2534,0.194,0.2498,0.1925,0.2238,0.2212,2016
2021,"51","1970",0.1858,0.15,0.1827,0.1469,0.1677,0.1647,2016
2022,"12","2010",0.0129,0.0051,0.0127,0.005,0.0091,0.009,2016
2022,"22","2000",0.2025,0.1408,0.1999,0.1394,0.1724,0.1704,2016
2022,"32","1990",0.237,0.1769,0.2321,0.1763,0.2075,0.2047,2016
2022,"42","1980",0.246,0.189,0.2425,0.1873,0.2176,0.215,2016
2022,"52","1970",0.1795,0.1449,0.1768,0.142,0.162,0.1592,2016
2023,"13","2010",0.0237,0.0114,0.0233,0.0115,0.0177,0.0175,2016
2023,"23","2000",0.2084,0.1455,0.2057,0.1438,0.1777,0.1755,2016
2023,"33","1990",0.2314,0.1736,0.2268,0.173,0.203,0.2004,2016
2023,"43","1980",0.2391,0.1834,0.2351,0.1823,0.2113,0.2088,2016
2023,"53","1970",0.1732,0.1398,0.1711,0.1366,0.1563,0.1536,2016
2024,"14","2010",0.042,0.0235,0.0415,0.0233,0.0329,0.0326,2016
2024,"24","2000",0.2109,0.1486,0.2077,0.1469,0.1805,0.178,2016
2024,"34","1990",0.225,0.1705,0.2215,0.1697,0.1982,0.196,2016
2024,"44","1980",0.2322,0.178,0.2278,0.1771,0.2052,0.2025,2016
2024,"54","1970",0.167,0.1345,0.1647,0.131,0.1505,0.1476,2016
2025,"15","2010",0.0664,0.04,0.0657,0.0401,0.0534,0.0531,2016
2025,"25","2000",0.2128,0.1494,0.2095,0.1483,0.1819,0.1796,2016
2025,"35","1990",0.219,0.1672,0.2161,0.1657,0.1935,0.1913,2016
2025,"45","1980",0.2257,0.173,0.221,0.1717,0.1994,0.1964,2016
2025,"55","1970",0.1609,0.129,0.1587,0.1259,0.1447,0.142,2016
2026,"16","2010",0.0959,0.0614,0.0945,0.0608,0.079,0.078,2016
2026,"26","2000",0.2123,0.1501,0.2091,0.1487,0.1819,0.1796,2016
2026,"36","1990",0.2123,0.164,0.2105,0.162,0.1886,0.1867,2016
2026,"46","1980",0.2184,0.1681,0.2142,0.1667,0.1933,0.1905,2016
2026,"56","1970",0.1552,0.1242,0.1529,0.121,0.1394,0.1367,2016
2027,"17","2010",0.1229,0.0821,0.1219,0.0812,0.1029,0.102,2016
2027,"27","2000",0.2112,0.1503,0.2085,0.1489,0.1815,0.1794,2016
2027,"37","1990",0.2069,0.16,0.205,0.1583,0.1838,0.182,2016
2027,"47","1980",0.2114,0.163,0.2079,0.1615,0.1872,0.1847,2016
2027,"57","1970",0.1501,0.1192,0.147,0.1166,0.1344,0.1315,2016
2028,"18","2010",0.1482,0.1013,0.1462,0.1003,0.1252,0.1237,2016
2028,"28","2000",0.2097,0.1497,0.2073,0.1484,0.1804,0.1785,2016
2028,"38","1990",0.201,0.1567,0.1994,0.1542,0.1792,0.1772,2016
2028,"48","1980",0.2057,0.1582,0.2017,0.1559,0.182,0.1788,2016
2028,"58","1970",0.1447,0.1141,0.1417,0.1124,0.1291,0.1268,2016
2029,"19","2010",0.1681,0.1161,0.1662,0.1155,0.1426,0.1414,2016
2029,"29","2000",0.2071,0.1481,0.2043,0.1473,0.1783,0.1764,2016
2029,"39","1990",0.1957,0.1531,0.1942,0.1505,0.1747,0.1727,2016
2029,"49","1980",0.1993,0.1535,0.1956,0.1513,0.1764,0.1734,2016
2029,"59","1970",0.1397,0.1092,0.1362,0.107,0.1241,0.1213,2016
2030,"20","2010",0.1825,0.1268,0.1815,0.126,0.1552,0.1544,2016
2030,"30","2000",0.2045,0.147,0.2008,0.1461,0.1764,0.1741,2016
2030,"40","1990",0.1903,0.15,0.1886,0.1466,0.1705,0.1679,2016
2030,"50","1980",0.1929,0.1486,0.1894,0.1461,0.1707,0.1678,2016
2030,"60","1970",0.134,0.104,0.1309,0.1023,0.1186,0.1162,2016
2031,"21","2010",0.1936,0.1345,0.1922,0.1337,0.1647,0.1636,2016
2031,"31","2000",0.2007,0.1453,0.1973,0.1442,0.1736,0.1713,2016
2031,"41","1990",0.1854,0.1456,0.1834,0.1433,0.1658,0.1636,2016
2031,"51","1980",0.187,0.1441,0.1833,0.1416,0.1655,0.1624,2016
2031,"61","1970",0.1285,0.0995,0.1251,0.0971,0.1136,0.1107,2016
2032,"22","2010",0.2009,0.1398,0.1993,0.1394,0.171,0.17,2016
2032,"32","2000",0.1972,0.1434,0.1938,0.1421,0.1709,0.1685,2016
2032,"42","1990",0.1803,0.1417,0.178,0.1396,0.1613,0.1591,2016
2032,"52","1980",0.1809,0.1388,0.1771,0.137,0.1598,0.1569,2016
2032,"62","1970",0.1229,0.0952,0.1203,0.0921,0.1087,0.1057,2016
2033,"23","2010",0.2074,0.1444,0.2056,0.1436,0.1766,0.1753,2016
2033,"33","2000",0.1923,0.1407,0.1894,0.1394,0.1671,0.1649,2016
2033,"43","1990",0.1754,0.1379,0.1727,0.136,0.1569,0.1546,2016
2033,"53","1980",0.1747,0.1341,0.1708,0.132,0.1543,0.1513,2016
2033,"63","1970",0.1173,0.0905,0.1147,0.0875,0.1034,0.1006,2016
2034,"24","2010",0.2108,0.147,0.2078,0.1468,0.1796,0.178,2016
2034,"34","2000",0.1882,0.138,0.1854,0.1375,0.1636,0.1619,2016
2034,"44","1990",0.17,0.1342,0.1675,0.1325,0.1523,0.1502,2016
2034,"54","1980",0.1698,0.1293,0.165,0.1277,0.1494,0.1462,2016
2034,"64","1970",0.1112,0.0853,0.1095,0.083,0.0978,0.0958,2016
2035,"25","2010",0.2129,0.1484,0.21,0.148,0.1813,0.1797,2016
2035,"35","2000",0.1845,0.1356,0.1803,0.1351,0.1605,0.1582,2016
2035,"45","1990",0.1649,0.1303,0.1629,0.1289,0.1478,0.1461,2016
2035,"55","1980",0.1634,0.1244,0.1595,0.1233,0.1437,0.1413,2016
2035,"65","1970",0.1058,0.0803,0.1041,0.0789,0.0926,0.0911,2016
2036,"26","2010",0.2125,0.1491,0.2105,0.149,0.1815,0.1804,2016
2036,"36","2000",0.1797,0.1329,0.1757,0.1326,0.1568,0.1546,2016
2036,"46","1990",0.1599,0.1268,0.1587,0.1258,0.1436,0.1425,2016
2036,"56","1980",0.1573,0.1196,0.154,0.1185,0.1383,0.1361,2016
2036,"66","1970",0.0999,0.0756,0.0985,0.074,0.0873,0.0857,2016
2037,"27","2010",0.2115,0.1491,0.2098,0.1488,0.1809,0.1799,2016
2037,"37","2000",0.1754,0.1302,0.1714,0.1303,0.1533,0.1513,2016
2037,"47","1990",0.1559,0.1225,0.1539,0.1228,0.1394,0.1385,2016
2037,"57","1980",0.1512,0.1149,0.1482,0.1138,0.1329,0.1308,2016
2037,"67","1970",0.0948,0.0708,0.0933,0.0698,0.0823,0.0811,2016
2038,"28","2010",0.21,0.149,0.208,0.1486,0.1801,0.1789,2016
2038,"38","2000",0.1708,0.1275,0.1675,0.1273,0.1496,0.1478,2016
2038,"48","1990",0.1515,0.119,0.1493,0.1191,0.1354,0.1344,2016
2038,"58","1980",0.1456,0.11,0.1435,0.1092,0.1276,0.1261,2016
2038,"68","1970",0.0897,0.0662,0.088,0.0654,0.0774,0.0762,2016
2039,"29","2010",0.2078,0.1477,0.2049,0.1471,0.1783,0.1766,2016
2039,"39","2000",0.1659,0.1253,0.1628,0.1243,0.146,0.1439,2016
2039,"49","1990",0.1469,0.1156,0.144,0.1157,0.1314,0.13,2016
2039,"59","1980",0.1399,0.1057,0.1385,0.1044,0.1225,0.1212,2016
2039,"69","1970",0.0845,0.0621,0.0836,0.0605,0.0728,0.0715,2016
2040,"30","2010",0.2047,0.1463,0.202,0.146,0.1761,0.1746,2016
2040,"40","2000",0.1617,0.1226,0.1583,0.1213,0.1426,0.1402,2016
2040,"50","1990",0.1426,0.1121,0.1394,0.1119,0.1275,0.1258,2016
2040,"60","1980",0.1348,0.101,0.1329,0.0994,0.1176,0.1159,2016
2040,"70","1970",0.0796,0.057,0.0786,0.0559,0.0658,0.0647,2016
2041,"31","2010",0.2013,0.1441,0.1985,0.1446,0.1733,0.1721,2016
2041,"41","2000",0.1576,0.1197,0.1542,0.1187,0.139,0.1368,2016
2041,"51","1990",0.1385,0.1083,0.1345,0.1084,0.1236,0.1216,2016
2041,"61","1980",0.1293,0.0961,0.1273,0.0947,0.1124,0.1107,2016
2041,"71","1970",0.0752,0.0528,0.0737,0.0524,0.0613,0.0605,2016
2042,"32","2010",0.1979,0.1423,0.195,0.1425,0.1707,0.1693,2016
2042,"42","2000",0.1532,0.1169,0.1501,0.1156,0.1354,0.1332,2016
2042,"52","1990",0.1335,0.1048,0.1303,0.1049,0.1193,0.1177,2016
2042,"62","1980",0.1245,0.0917,0.1221,0.0902,0.1078,0.1058,2016
2042,"72","1970",0.0704,0.0488,0.0686,0.0494,0.0568,0.0565,2016
2043,"33","2010",0.1931,0.14,0.1905,0.1402,0.1671,0.1659,2016
2043,"43","2000",0.1485,0.1146,0.1455,0.1131,0.1319,0.1296,2016
2043,"53","1990",0.1294,0.1009,0.1264,0.1013,0.1153,0.1139,2016
2043,"63","1980",0.1194,0.087,0.1165,0.0855,0.1029,0.1007,2016
2043,"73","1970",0.0657,0.0451,0.0641,0.0456,0.0526,0.0523,2016
2044,"34","2010",0.1891,0.1378,0.1865,0.1377,0.164,0.1626,2016
2044,"44","2000",0.1435,0.1117,0.1413,0.1104,0.1279,0.1261,2016
2044,"54","1990",0.1247,0.0977,0.1223,0.0978,0.1113,0.1101,2016
2044,"64","1980",0.1142,0.0824,0.1118,0.0803,0.0979,0.0957,2016
2044,"74","1970",0.0618,0.0414,0.0593,0.0419,0.0486,0.048,2016
2045,"35","2010",0.1843,0.1356,0.1819,0.1354,0.1604,0.1591,2016
2045,"45","2000",0.1393,0.1086,0.1371,0.1075,0.1242,0.1226,2016
2045,"55","1990",0.1204,0.0942,0.1182,0.094,0.1074,0.1062,2016
2045,"65","1980",0.1091,0.0774,0.1069,0.0764,0.0928,0.0913,2016
2045,"75","1970",0.0577,0.0382,0.0553,0.0386,0.0449,0.0443,2016
2046,"36","2010",0.1795,0.1331,0.177,0.1329,0.1568,0.1554,2016
2046,"46","2000",0.135,0.1053,0.1331,0.1041,0.1204,0.1188,2016
2046,"56","1990",0.1165,0.0908,0.1144,0.0903,0.1037,0.1024,2016
2046,"66","1980",0.1036,0.0728,0.1016,0.0725,0.0877,0.0866,2016
2046,"76","1970",0.0539,0.0348,0.0502,0.0357,0.0411,0.0405,2016
2047,"37","2010",0.1746,0.1309,0.1725,0.1299,0.1532,0.1516,2016
2047,"47","2000",0.1304,0.1025,0.129,0.1012,0.1167,0.1154,2016
2047,"57","1990",0.1121,0.0875,0.1099,0.0866,0.0998,0.0983,2016
2047,"67","1980",0.0979,0.0682,0.0968,0.0685,0.0826,0.0822,2016
2047,"77","1970",0.0494,0.0319,0.0449,0.0327,0.0375,0.0366,2016
2048,"38","2010",0.1696,0.1281,0.1677,0.127,0.1493,0.1478,2016
2048,"48","2000",0.1266,0.0998,0.1251,0.0984,0.1134,0.112,2016
2048,"58","1990",0.1083,0.084,0.1057,0.0831,0.0962,0.0944,2016
2048,"68","1980",0.0926,0.0634,0.0914,0.0646,0.0775,0.0776,2016
2048,"78","1970",0.0451,0.0286,0.0408,0.0298,0.0337,0.0332,2016
2049,"39","2010",0.1647,0.1253,0.1628,0.1242,0.1454,0.1439,2016
2049,"49","2000",0.1225,0.097,0.1214,0.0954,0.11,0.1086,2016
2049,"59","1990",0.1043,0.0802,0.1019,0.079,0.0923,0.0904,2016
2049,"69","1980",0.0873,0.0594,0.0864,0.0606,0.0728,0.0731,2016
2049,"79","1970",0.0408,0.0259,0.0369,0.027,0.0303,0.03,2016
2050,"40","2010",0.1607,0.1226,0.1581,0.1214,0.142,0.1401,2016
2050,"50","2000",0.119,0.0938,0.1171,0.0921,0.1066,0.1048,2016
2050,"60","1990",0.1007,0.0766,0.0974,0.0754,0.0886,0.0864,2016
2050,"70","1980",0.0818,0.0549,0.0818,0.0563,0.0655,0.0664,2016
2050,"80","1970",0.0378,0.0233,0.0343,0.024,0.0299,0.0286,2016
2051,"41","2010",0.1568,0.1199,0.1534,0.1186,0.1387,0.1363,2016
2051,"51","2000",0.1151,0.091,0.1128,0.0893,0.1032,0.1012,2016
2051,"61","1990",0.0965,0.0736,0.094,0.0717,0.085,0.0828,2016
2051,"71","1980",0.0772,0.0512,0.0766,0.0525,0.0613,0.0619,2016
2051,"81","1970",0.0337,0.0207,0.0307,0.0212,0.0266,0.0255,2016
2052,"42","2010",0.1528,0.1167,0.1491,0.1151,0.1351,0.1324,2016
2052,"52","2000",0.1117,0.0881,0.1091,0.0865,0.1,0.098,2016
2052,"62","1990",0.0928,0.0697,0.0905,0.0686,0.0812,0.0795,2016
2052,"72","1980",0.0721,0.0474,0.0719,0.0484,0.0568,0.0573,2016
2052,"82","1970",0.0298,0.0186,0.0274,0.019,0.0236,0.0227,2016
2053,"43","2010",0.1482,0.1145,0.1445,0.1125,0.1316,0.1288,2016
2053,"53","2000",0.108,0.0853,0.1058,0.0833,0.0968,0.0947,2016
2053,"63","1990",0.0889,0.0662,0.087,0.0653,0.0775,0.0761,2016
2053,"73","1980",0.0679,0.0438,0.0672,0.0446,0.0527,0.0529,2016
2053,"83","1970",0.0262,0.0161,0.0237,0.0166,0.0206,0.0197,2016
2054,"44","2010",0.1439,0.1116,0.1407,0.11,0.128,0.1256,2016
2054,"54","2000",0.1048,0.0819,0.102,0.0804,0.0935,0.0913,2016
2054,"64","1990",0.0849,0.0625,0.0826,0.0616,0.0736,0.072,2016
2054,"74","1980",0.0635,0.0401,0.062,0.041,0.0485,0.0486,2016
2054,"84","1970",0.0225,0.0142,0.0206,0.0144,0.0178,0.0171,2016
2055,"45","2010",0.1393,0.1093,0.1366,0.107,0.1246,0.122,2016
2055,"55","2000",0.101,0.0789,0.098,0.0774,0.0901,0.0878,2016
2055,"65","1990",0.0811,0.0591,0.0788,0.0588,0.07,0.0687,2016
2055,"75","1980",0.0592,0.0371,0.0582,0.0382,0.0449,0.0452,2016
2055,"85","1970",0.0197,0.0119,0.0177,0.0127,0.0153,0.0148,2016
2056,"46","2010",0.1351,0.1059,0.1327,0.1046,0.1207,0.1189,2016
2056,"56","2000",0.0978,0.0757,0.0952,0.0743,0.0869,0.0848,2016
2056,"66","1990",0.0775,0.0557,0.0747,0.0553,0.0665,0.0649,2016
2056,"76","1980",0.0545,0.0338,0.054,0.0349,0.0409,0.0414,2016
2056,"86","1970",0.0171,0.0105,0.0155,0.0112,0.0133,0.013,2016
2057,"47","2010",0.131,0.1027,0.1292,0.1021,0.1171,0.1158,2016
2057,"57","2000",0.0945,0.0725,0.092,0.0714,0.0836,0.0818,2016
2057,"67","1990",0.0735,0.0521,0.0707,0.0519,0.0626,0.0612,2016
2057,"77","1980",0.0505,0.0308,0.0495,0.0318,0.0373,0.0376,2016
2057,"87","1970",0.0146,0.009,0.0131,0.0098,0.0114,0.0112,2016
2058,"48","2010",0.1267,0.0998,0.1249,0.0988,0.1135,0.1121,2016
2058,"58","2000",0.0911,0.0692,0.0891,0.0689,0.0803,0.0791,2016
2058,"68","1990",0.0699,0.0491,0.0673,0.0482,0.0594,0.0576,2016
2058,"78","1980",0.0459,0.0286,0.0456,0.0291,0.0342,0.0344,2016
2058,"88","1970",0.0128,0.0076,0.0116,0.0086,0.0098,0.0099,2016
2059,"49","2010",0.1222,0.0966,0.1213,0.096,0.1096,0.1089,2016
2059,"59","2000",0.0875,0.0658,0.0861,0.0665,0.0767,0.0764,2016
2059,"69","1990",0.0662,0.0461,0.0634,0.045,0.056,0.054,2016
2059,"79","1980",0.0414,0.0256,0.0415,0.0263,0.0305,0.031,2016
2059,"89","1970",0.0111,0.0066,0.0092,0.0075,0.0084,0.0082,2016
2060,"50","2010",0.1187,0.0934,0.1178,0.0925,0.1063,0.1053,2016
2060,"60","2000",0.0846,0.0628,0.0822,0.0634,0.0737,0.0728,2016
2060,"70","1990",0.0628,0.0432,0.06,0.0418,0.0512,0.0491,2016
2060,"80","1980",0.0379,0.0233,0.038,0.0236,0.03,0.0302,2016
2060,"90","1970",0.0095,0.0056,0.0077,0.0061,0.0072,0.0067,2016
2010,"12-17","ALL",0.0664,0.048,0.0667,0.0481,0.0574,0.0576,2016
2011,"12-17","ALL",0.0647,0.0446,0.0647,0.0446,0.0549,0.0549,2016
2012,"12-17","ALL",0.063,0.0413,0.0632,0.0413,0.0524,0.0525,2016
2013,"12-17","ALL",0.0617,0.0392,0.062,0.0391,0.0507,0.0508,2016
2014,"12-17","ALL",0.0616,0.0382,0.0618,0.0382,0.0502,0.0502,2016
2015,"12-17","ALL",0.0617,0.0379,0.0617,0.038,0.0501,0.0501,2016
2016,"12-17","ALL",0.0615,0.0378,0.0612,0.0377,0.0499,0.0497,2016
2017,"12-17","ALL",0.0614,0.0378,0.0609,0.0375,0.0499,0.0495,2016
2018,"12-17","ALL",0.061,0.0375,0.0604,0.0371,0.0495,0.049,2016
2019,"12-17","ALL",0.0607,0.0372,0.0599,0.0369,0.0492,0.0486,2016
2020,"12-17","ALL",0.0607,0.0373,0.0599,0.0369,0.0493,0.0487,2016
2021,"12-17","ALL",0.0611,0.0374,0.0602,0.0371,0.0495,0.0489,2016
2022,"12-17","ALL",0.0613,0.0376,0.0604,0.0373,0.0497,0.0491,2016
2023,"12-17","ALL",0.0614,0.0377,0.0605,0.0374,0.0498,0.0492,2016
2024,"12-17","ALL",0.0615,0.0378,0.0606,0.0375,0.0499,0.0493,2016
2025,"12-17","ALL",0.0613,0.0377,0.0603,0.0373,0.0497,0.0491,2016
2026,"12-17","ALL",0.0609,0.0374,0.0601,0.0371,0.0494,0.0488,2016
2027,"12-17","ALL",0.0608,0.0374,0.0601,0.037,0.0494,0.0488,2016
2028,"12-17","ALL",0.0608,0.0373,0.06,0.0369,0.0493,0.0487,2016
2029,"12-17","ALL",0.0607,0.0373,0.0598,0.0368,0.0492,0.0486,2016
2030,"12-17","ALL",0.0606,0.0372,0.0598,0.0368,0.0492,0.0485,2016
2031,"12-17","ALL",0.0607,0.0373,0.0598,0.0368,0.0492,0.0486,2016
2032,"12-17","ALL",0.0608,0.0373,0.0598,0.0368,0.0493,0.0486,2016
2033,"12-17","ALL",0.0607,0.0373,0.0599,0.0369,0.0493,0.0487,2016
2034,"12-17","ALL",0.0608,0.0373,0.0599,0.0369,0.0493,0.0486,2016
2035,"12-17","ALL",0.0609,0.0373,0.0599,0.0369,0.0494,0.0487,2016
2036,"12-17","ALL",0.0609,0.0373,0.06,0.037,0.0494,0.0487,2016
2037,"12-17","ALL",0.0609,0.0374,0.0601,0.037,0.0494,0.0488,2016
2038,"12-17","ALL",0.0609,0.0374,0.0601,0.037,0.0494,0.0488,2016
2039,"12-17","ALL",0.061,0.0374,0.0601,0.037,0.0495,0.0488,2016
2040,"12-17","ALL",0.0611,0.0374,0.0601,0.037,0.0495,0.0488,2016
2041,"12-17","ALL",0.0611,0.0375,0.0602,0.037,0.0495,0.0488,2016
2042,"12-17","ALL",0.0611,0.0375,0.0602,0.0371,0.0495,0.0489,2016
2043,"12-17","ALL",0.0611,0.0375,0.0602,0.0371,0.0496,0.0489,2016
2044,"12-17","ALL",0.0611,0.0375,0.0601,0.0371,0.0496,0.0489,2016
2045,"12-17","ALL",0.0611,0.0375,0.0601,0.0371,0.0496,0.0489,2016
2046,"12-17","ALL",0.0611,0.0375,0.0601,0.0372,0.0496,0.0489,2016
2047,"12-17","ALL",0.0611,0.0375,0.0601,0.0371,0.0495,0.0489,2016
2048,"12-17","ALL",0.061,0.0374,0.0601,0.0371,0.0495,0.0489,2016
2049,"12-17","ALL",0.061,0.0374,0.0601,0.0371,0.0495,0.0489,2016
2050,"12-17","ALL",0.061,0.0375,0.0602,0.0371,0.0495,0.0489,2016
2051,"12-17","ALL",0.061,0.0374,0.0602,0.0371,0.0495,0.0489,2016
2052,"12-17","ALL",0.061,0.0374,0.0602,0.0371,0.0495,0.0489,2016
2053,"12-17","ALL",0.061,0.0374,0.0601,0.0371,0.0495,0.0488,2016
2054,"12-17","ALL",0.061,0.0374,0.0601,0.037,0.0494,0.0488,2016
2055,"12-17","ALL",0.061,0.0374,0.0601,0.037,0.0494,0.0488,2016
2056,"12-17","ALL",0.061,0.0374,0.0601,0.037,0.0494,0.0488,2016
2057,"12-17","ALL",0.0609,0.0374,0.06,0.037,0.0494,0.0488,2016
2058,"12-17","ALL",0.0609,0.0374,0.06,0.037,0.0494,0.0487,2016
2059,"12-17","ALL",0.0609,0.0374,0.06,0.037,0.0494,0.0488,2016
2060,"12-17","ALL",0.0609,0.0374,0.06,0.037,0.0494,0.0488,2016
2010,"18-24","ALL",0.2441,0.1887,0.2439,0.1888,0.217,0.2169,2016
2011,"18-24","ALL",0.2332,0.179,0.233,0.1792,0.2066,0.2067,2016
2012,"18-24","ALL",0.2232,0.1694,0.2232,0.1696,0.1969,0.1969,2016
2013,"18-24","ALL",0.214,0.1611,0.2145,0.1611,0.1881,0.1883,2016
2014,"18-24","ALL",0.2067,0.1542,0.2073,0.1541,0.1811,0.1814,2016
2015,"18-24","ALL",0.2003,0.1477,0.2009,0.1478,0.1747,0.1751,2016
2016,"18-24","ALL",0.1956,0.1426,0.1956,0.1422,0.1698,0.1696,2016
2017,"18-24","ALL",0.192,0.1385,0.1914,0.138,0.166,0.1654,2016
2018,"18-24","ALL",0.1901,0.1354,0.1887,0.1345,0.1635,0.1623,2016
2019,"18-24","ALL",0.1893,0.1332,0.1877,0.1323,0.1619,0.1606,2016
2020,"18-24","ALL",0.189,0.1319,0.1871,0.1309,0.1611,0.1596,2016
2021,"18-24","ALL",0.1888,0.1312,0.1865,0.1299,0.1607,0.1589,2016
2022,"18-24","ALL",0.1885,0.131,0.1863,0.1296,0.1604,0.1586,2016
2023,"18-24","ALL",0.1882,0.1307,0.1861,0.1294,0.1601,0.1584,2016
2024,"18-24","ALL",0.188,0.1307,0.1858,0.1293,0.16,0.1582,2016
2025,"18-24","ALL",0.1878,0.1305,0.1856,0.1292,0.1598,0.158,2016
2026,"18-24","ALL",0.1877,0.1304,0.1853,0.1292,0.1597,0.1579,2016
2027,"18-24","ALL",0.1879,0.1305,0.1854,0.1294,0.1598,0.158,2016
2028,"18-24","ALL",0.188,0.1305,0.1855,0.1297,0.1599,0.1582,2016
2029,"18-24","ALL",0.188,0.1305,0.1854,0.1299,0.1599,0.1583,2016
2030,"18-24","ALL",0.188,0.1306,0.1856,0.1298,0.1599,0.1583,2016
2031,"18-24","ALL",0.188,0.1306,0.1857,0.1297,0.1599,0.1583,2016
2032,"18-24","ALL",0.1878,0.1304,0.1856,0.1296,0.1598,0.1582,2016
2033,"18-24","ALL",0.1878,0.1303,0.1856,0.1295,0.1597,0.1582,2016
2034,"18-24","ALL",0.1877,0.1304,0.1857,0.1294,0.1597,0.1582,2016
2035,"18-24","ALL",0.1876,0.1303,0.1856,0.1294,0.1596,0.1581,2016
2036,"18-24","ALL",0.1876,0.1303,0.1855,0.1293,0.1596,0.158,2016
2037,"18-24","ALL",0.1875,0.1303,0.1854,0.1293,0.1596,0.158,2016
