7
* All races by gender--                  26SEP12
* Cigarette level parameters for SHG 6.2.x
* 1=1-5(3), 2=6-15(10), 3=16-25,(20), 4=26-35(30), 5=36-45(40),6=46+(60)
* Estimates for All Races Males (0) and Females (1)
* Race,Sex,StartYOB,EndYOB,Age,Cat1,Cat2,Cat3,Cat4,Cat5,Cat6
1,2,161,0,99,6
0,0,1890,1890,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0,0,1890,1890,1,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0,0,1890,1890,2,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0,0,1890,1890,3,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0,0,1890,1890,4,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0,0,1890,1890,5,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0,0,1890,1890,6,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0,0,1890,1890,7,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0,0,1890,1890,8,0.326284558,0.358052495,0.240041652,0.041024722,0.027463718,0.007132855
0,0,1890,1890,9,0.313680319,0.358010938,0.248537023,0.043187223,0.029029437,0.007555059
0,0,1890,1890,10,0.301345194,0.357446255,0.257079345,0.045447137,0.030680016,0.008002053
0,0,1890,1890,11,0.289290673,0.356361501,0.265646051,0.047806973,0.032419534,0.008475268
0,0,1890,1890,12,0.277526814,0.354762529,0.274213159,0.050269082,0.034252203,0.008976213
0,0,1890,1890,13,0.266062242,0.352657929,0.282755355,0.052835621,0.036182369,0.009506484
0,0,1890,1890,14,0.254904173,0.350058939,0.291246104,0.055508520,0.038214501,0.010067762
0,0,1890,1890,15,0.244058443,0.346979332,0.299657770,0.058289443,0.040353191,0.010661822
0,0,1890,1890,16,0.233529545,0.343435272,0.307961762,0.061179745,0.042603140,0.011290536
0,0,1890,1890,17,0.223320685,0.339445154,0.316128694,0.064180436,0.044969155,0.011955876
0,0,1890,1890,18,0.213433837,0.335029419,0.324128561,0.067292126,0.047456135,0.012659922
0,0,1890,1890,19,0.203869805,0.330210355,0.331930934,0.070514984,0.050069057,0.013404865
0,0,1890,1890,20,0.194628295,0.325011878,0.339505165,0.073848688,0.052812962,0.014193012
0,0,1890,1890,21,0.185707988,0.319459312,0.346820601,0.077292371,0.055692935,0.015026793
0,0,1890,1890,22,0.177106614,0.313579147,0.353846817,0.080844571,0.058714087,0.015908764
0,0,1890,1890,23,0.168821033,0.307398805,0.360553838,0.084503181,0.061881527,0.016841616
0,0,1890,1890,24,0.160847309,0.300946397,0.366912385,0.088265390,0.065200342,0.017828177
0,0,1890,1890,25,0.153180791,0.294250483,0.372894104,0.092127640,0.068675561,0.018871421
0,0,1890,1890,26,0.145823084,0.287346539,0.378466676,0.096081744,0.072308570,0.019973386
0,0,1890,1890,27,0.138800578,0.280298127,0.383582028,0.100102694,0.076085131,0.021131441
0,0,1890,1890,28,0.132140139,0.273178131,0.388198361,0.104159110,0.079983665,0.022340594
0,0,1890,1890,29,0.125862229,0.266060654,0.392287223,0.108217301,0.083978296,0.023594298
0,0,1890,1890,30,0.119981608,0.259019339,0.395834207,0.112241787,0.088038755,0.024884304
0,0,1890,1890,31,0.114502313,0.252118462,0.398842139,0.116200205,0.092134888,0.026201994
0,0,1890,1890,32,0.109402908,0.245389064,0.401336034,0.120077169,0.096251588,0.027543238
0,0,1890,1890,33,0.104657425,0.238850481,0.403346950,0.123862386,0.100377744,0.028905014
0,0,1890,1890,34,0.100241596,0.232518122,0.404907475,0.127546548,0.104502154,0.030284105
0,0,1890,1890,35,0.096132795,0.226403907,0.406051194,0.131121383,0.108613611,0.031677109
0,0,1890,1890,36,0.092313937,0.220522909,0.406811592,0.134576019,0.112696595,0.033078948
0,0,1890,1890,37,0.088784207,0.214912148,0.407222508,0.137886051,0.116717246,0.034477840
0,0,1890,1890,38,0.085545412,0.209611737,0.407324093,0.141024704,0.120635048,0.035859007
0,0,1890,1890,39,0.082598182,0.204658659,0.407162866,0.143966786,0.124407359,0.037206147
0,0,1890,1890,40,0.079942446,0.200086953,0.406790266,0.146688898,0.127989868,0.038501569
0,0,1890,1890,41,0.077580250,0.195932239,0.406261722,0.149166989,0.131333674,0.039725125
0,0,1890,1890,42,0.075522853,0.192244545,0.405638212,0.151368896,0.134375084,0.040850410
0,0,1890,1890,43,0.073783474,0.189075848,0.404984398,0.153261892,0.137045888,0.041848499
0,0,1890,1890,44,0.072375744,0.186476604,0.404365298,0.154814834,0.139277729,0.042689791
0,0,1890,1890,45,0.071314711,0.184496737,0.403842973,0.155997515,0.141003249,0.043344815
0,0,1890,1890,46,0.070593734,0.183141128,0.403459752,0.156807067,0.142197705,0.043800613
0,0,1890,1890,47,0.070114072,0.182234613,0.403191792,0.157348284,0.143002441,0.044108799
0,0,1890,1890,48,0.069758269,0.181559775,0.402986193,0.157751091,0.143604659,0.044340012
0,0,1890,1890,49,0.069412146,0.180901327,0.402780532,0.158144032,0.144194863,0.044567101
0,0,1890,1890,50,0.068963798,0.180045512,0.402505729,0.158654614,0.144965863,0.044864484
0,0,1890,1890,51,0.068347351,0.178863463,0.402112166,0.159359536,0.146038059,0.045279425
0,0,1890,1890,52,0.067668910,0.177555326,0.401657556,0.160139193,0.147234610,0.045744405
0,0,1890,1890,53,0.067066849,0.176388097,0.401234882,0.160834400,0.148311246,0.046164526
0,0,1890,1890,54,0.066673517,0.175622289,0.400948786,0.161290251,0.149022269,0.046442888
0,0,1890,1890,55,0.066619586,0.175517085,0.400908937,0.161352857,0.149120238,0.046481299
0,0,1890,1890,56,0.066991372,0.176241344,0.401180598,0.160921772,0.148447214,0.046217700
0,0,1890,1890,57,0.067700950,0.177617274,0.401679539,0.160102283,0.147177708,0.045722247
0,0,1890,1890,58,0.068655273,0.179454687,0.402311050,0.159007002,0.145500718,0.045071271
0,0,1890,1890,59,0.069769792,0.181581664,0.402992944,0.157738027,0.143585084,0.044332489
0,0,1890,1890,60,0.070955904,0.183823138,0.403655164,0.156399809,0.141595439,0.043570547
0,0,1890,1890,61,0.072159259,0.186074104,0.404262684,0.155055292,0.139626716,0.042821945
0,0,1890,1890,62,0.073485692,0.188528625,0.404860298,0.153588842,0.137512648,0.042023895
0,0,1890,1890,63,0.075099121,0.191476951,0.405489919,0.151827407,0.135017116,0.041089485
0,0,1890,1890,64,0.077180670,0.195221099,0.406152870,0.149591467,0.131914711,0.039939182
0,0,1890,1890,65,0.079934155,0.200072516,0.406788745,0.146697502,0.128001340,0.038505742
0,0,1890,1890,66,0.083572903,0.206310646,0.407244435,0.142984627,0.123136868,0.036750521
0,0,1890,1890,67,0.088225888,0.214008934,0.407259633,0.138420120,0.117376451,0.034708974
0,0,1890,1890,68,0.093922755,0.223024138,0.406529154,0.133104834,0.110944139,0.032474980
0,0,1890,1890,69,0.100672038,0.233146134,0.404769756,0.127180346,0.104087195,0.030144532
0,0,1890,1890,70,0.108475195,0.244132072,0.401754118,0.120803403,0.097034831,0.027800379
0,0,1890,1890,71,0.117328986,0.255720337,0.397329441,0.114132133,0.089981807,0.025507296
0,0,1890,1890,72,0.127257865,0.267677975,0.391403133,0.107294492,0.083061353,0.023305181
0,0,1890,1890,73,0.138282610,0.279759875,0.383949958,0.100409416,0.076376740,0.021221400
0,0,1890,1890,74,0.150404168,0.291701383,0.375019154,0.093590153,0.070010245,0.019274898
0,0,1890,1890,75,0.163597717,0.303229650,0.364732463,0.086939516,0.064023413,0.017477241
0,0,1890,1890,76,0.177807069,0.314078017,0.353276515,0.080546248,0.058458341,0.015833810
0,0,1890,1890,77,0.192939928,0.324002152,0.340890387,0.074482786,0.053339734,0.014345013
0,0,1890,1890,78,0.208864555,0.332796203,0.327849857,0.068804457,0.048677475,0.013007453
0,0,1890,1890,79,0.225408365,0.340307082,0.314450187,0.063549948,0.044469428,0.011814989
0,0,1890,1890,80,0.242358797,0.346445070,0.300989403,0.058742802,0.040704258,0.010759669
0,0,1890,1890,81,0.259466602,0.351189453,0.287753734,0.054393606,0.037364100,0.009832504
0,0,1890,1890,82,0.276509454,0.354598066,0.274963557,0.050489923,0.034417487,0.009021513
0,0,1890,1890,83,0.293490253,0.356801281,0.262637074,0.046966928,0.031798417,0.008306048
0,0,1890,1890,84,0.310495149,0.357916080,0.250721132,0.043756610,0.029443910,0.007667118
0,0,1890,1890,85,0.327636683,0.358026182,0.239144233,0.040800964,0.027302466,0.007089472
0,0,1890,1890,86,0.345050085,0.357180897,0.227825200,0.038050945,0.025332032,0.006560841
0,0,1890,1890,87,0.362855271,0.355399417,0.216700921,0.035470306,0.023501806,0.006072279
0,0,1890,1890,88,0.381044698,0.352698359,0.205791096,0.033046735,0.021799218,0.005619893
0,0,1890,1890,89,0.399574109,0.349103801,0.195131868,0.030773171,0.020216017,0.005201034
0,0,1890,1890,90,0.418395486,0.344650087,0.184754293,0.028642501,0.018744392,0.004813241
0,0,1890,1890,91,0.437457492,0.339379201,0.174684476,0.026647633,0.017376964,0.004454234
0,0,1890,1890,92,0.456705999,0.333340005,0.164943778,0.024781554,0.016106771,0.004121893
0,0,1890,1890,93,0.476084675,0.326587372,0.155549069,0.023037373,0.014927258,0.003814253
0,0,1890,1890,94,0.495535632,0.319181235,0.146513020,0.021408362,0.013832259,0.003529493
0,0,1890,1890,95,0.515000113,0.311185569,0.137844428,0.019887984,0.012815984,0.003265923
0,0,1890,1890,96,0.534419194,0.302667352,0.129548558,0.018469920,0.011873002,0.003021975
0,0,1890,1890,97,0.553734502,0.293695502,0.121627491,0.017148085,0.010998222,0.002796198
0,0,1890,1890,98,0.572888909,0.284339849,0.114080476,0.015916639,0.010186882,0.002587245
0,0,1890,1890,99,0.591827199,0.274670134,0.106904274,0.014769999,0.009434524,0.002393870
0,0,1891,1891,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0,0,1891,1891,1,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0,0,1891,1891,2,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0,0,1891,1891,3,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0,0,1891,1891,4,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0,0,1891,1891,5,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0,0,1891,1891,6,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0,0,1891,1891,7,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0,0,1891,1891,8,0.326284558,0.358052495,0.240041652,0.041024722,0.027463718,0.007132855
0,0,1891,1891,9,0.313680319,0.358010938,0.248537023,0.043187223,0.029029437,0.007555059
0,0,1891,1891,10,0.301345194,0.357446255,0.257079345,0.045447137,0.030680016,0.008002053
0,0,1891,1891,11,0.289290673,0.356361501,0.265646051,0.047806973,0.032419534,0.008475268
0,0,1891,1891,12,0.277526814,0.354762529,0.274213159,0.050269082,0.034252203,0.008976213
0,0,1891,1891,13,0.266062242,0.352657929,0.282755355,0.052835621,0.036182369,0.009506484
0,0,1891,1891,14,0.254904173,0.350058939,0.291246104,0.055508520,0.038214501,0.010067762
0,0,1891,1891,15,0.244058443,0.346979332,0.299657770,0.058289443,0.040353191,0.010661822
0,0,1891,1891,16,0.233529545,0.343435272,0.307961762,0.061179745,0.042603140,0.011290536
0,0,1891,1891,17,0.223320685,0.339445154,0.316128694,0.064180436,0.044969155,0.011955876
0,0,1891,1891,18,0.213433837,0.335029419,0.324128561,0.067292126,0.047456135,0.012659922
0,0,1891,1891,19,0.203869805,0.330210355,0.331930934,0.070514984,0.050069057,0.013404865
0,0,1891,1891,20,0.194628295,0.325011878,0.339505165,0.073848688,0.052812962,0.014193012
0,0,1891,1891,21,0.185707988,0.319459312,0.346820601,0.077292371,0.055692935,0.015026793
0,0,1891,1891,22,0.177106614,0.313579147,0.353846817,0.080844571,0.058714087,0.015908764
0,0,1891,1891,23,0.168821033,0.307398805,0.360553838,0.084503181,0.061881527,0.016841616
0,0,1891,1891,24,0.160847309,0.300946397,0.366912385,0.088265390,0.065200342,0.017828177
0,0,1891,1891,25,0.153180791,0.294250483,0.372894104,0.092127640,0.068675561,0.018871421
0,0,1891,1891,26,0.145823084,0.287346539,0.378466676,0.096081744,0.072308570,0.019973386
0,0,1891,1891,27,0.138800578,0.280298127,0.383582028,0.100102694,0.076085131,0.021131441
0,0,1891,1891,28,0.132140139,0.273178131,0.388198361,0.104159110,0.079983665,0.022340594
0,0,1891,1891,29,0.125862229,0.266060654,0.392287223,0.108217301,0.083978296,0.023594298
0,0,1891,1891,30,0.119981608,0.259019339,0.395834207,0.112241787,0.088038755,0.024884304
0,0,1891,1891,31,0.114502313,0.252118462,0.398842139,0.116200205,0.092134888,0.026201994
0,0,1891,1891,32,0.109402908,0.245389064,0.401336034,0.120077169,0.096251588,0.027543238
0,0,1891,1891,33,0.104657425,0.238850481,0.403346950,0.123862386,0.100377744,0.028905014
0,0,1891,1891,34,0.100241596,0.232518122,0.404907475,0.127546548,0.104502154,0.030284105
0,0,1891,1891,35,0.096132795,0.226403907,0.406051194,0.131121383,0.108613611,0.031677109
0,0,1891,1891,36,0.092313937,0.220522909,0.406811592,0.134576019,0.112696595,0.033078948
0,0,1891,1891,37,0.088784207,0.214912148,0.407222508,0.137886051,0.116717246,0.034477840
0,0,1891,1891,38,0.085545412,0.209611737,0.407324093,0.141024704,0.120635048,0.035859007
0,0,1891,1891,39,0.082598182,0.204658659,0.407162866,0.143966786,0.124407359,0.037206147
0,0,1891,1891,40,0.079942446,0.200086953,0.406790266,0.146688898,0.127989868,0.038501569
0,0,1891,1891,41,0.077580250,0.195932239,0.406261722,0.149166989,0.131333674,0.039725125
0,0,1891,1891,42,0.075522853,0.192244545,0.405638212,0.151368896,0.134375084,0.040850410
0,0,1891,1891,43,0.073783474,0.189075848,0.404984398,0.153261892,0.137045888,0.041848499
0,0,1891,1891,44,0.072375744,0.186476604,0.404365298,0.154814834,0.139277729,0.042689791
0,0,1891,1891,45,0.071314711,0.184496737,0.403842973,0.155997515,0.141003249,0.043344815
0,0,1891,1891,46,0.070593734,0.183141128,0.403459752,0.156807067,0.142197705,0.043800613
0,0,1891,1891,47,0.070114072,0.182234613,0.403191792,0.157348284,0.143002441,0.044108799
0,0,1891,1891,48,0.069758269,0.181559775,0.402986193,0.157751091,0.143604659,0.044340012
0,0,1891,1891,49,0.069412146,0.180901327,0.402780532,0.158144032,0.144194863,0.044567101
0,0,1891,1891,50,0.068963798,0.180045512,0.402505729,0.158654614,0.144965863,0.044864484
0,0,1891,1891,51,0.068347351,0.178863463,0.402112166,0.159359536,0.146038059,0.045279425
0,0,1891,1891,52,0.067668910,0.177555326,0.401657556,0.160139193,0.147234610,0.045744405
0,0,1891,1891,53,0.067066849,0.176388097,0.401234882,0.160834400,0.148311246,0.046164526
0,0,1891,1891,54,0.066673517,0.175622289,0.400948786,0.161290251,0.149022269,0.046442888
0,0,1891,1891,55,0.066619586,0.175517085,0.400908937,0.161352857,0.149120238,0.046481299
0,0,1891,1891,56,0.066991372,0.176241344,0.401180598,0.160921772,0.148447214,0.046217700
0,0,1891,1891,57,0.067700950,0.177617274,0.401679539,0.160102283,0.147177708,0.045722247
0,0,1891,1891,58,0.068655273,0.179454687,0.402311050,0.159007002,0.145500718,0.045071271
0,0,1891,1891,59,0.069769792,0.181581664,0.402992944,0.157738027,0.143585084,0.044332489
0,0,1891,1891,60,0.070955904,0.183823138,0.403655164,0.156399809,0.141595439,0.043570547
0,0,1891,1891,61,0.072159259,0.186074104,0.404262684,0.155055292,0.139626716,0.042821945
0,0,1891,1891,62,0.073485692,0.188528625,0.404860298,0.153588842,0.137512648,0.042023895
0,0,1891,1891,63,0.075099121,0.191476951,0.405489919,0.151827407,0.135017116,0.041089485
0,0,1891,1891,64,0.077180670,0.195221099,0.406152870,0.149591467,0.131914711,0.039939182
0,0,1891,1891,65,0.079934155,0.200072516,0.406788745,0.146697502,0.128001340,0.038505742
0,0,1891,1891,66,0.083572903,0.206310646,0.407244435,0.142984627,0.123136868,0.036750521
0,0,1891,1891,67,0.088225888,0.214008934,0.407259633,0.138420120,0.117376451,0.034708974
0,0,1891,1891,68,0.093922755,0.223024138,0.406529154,0.133104834,0.110944139,0.032474980
0,0,1891,1891,69,0.100672038,0.233146134,0.404769756,0.127180346,0.104087195,0.030144532
0,0,1891,1891,70,0.108475195,0.244132072,0.401754118,0.120803403,0.097034831,0.027800379
0,0,1891,1891,71,0.117328986,0.255720337,0.397329441,0.114132133,0.089981807,0.025507296
0,0,1891,1891,72,0.127257865,0.267677975,0.391403133,0.107294492,0.083061353,0.023305181
0,0,1891,1891,73,0.138282610,0.279759875,0.383949958,0.100409416,0.076376740,0.021221400
0,0,1891,1891,74,0.150404168,0.291701383,0.375019154,0.093590153,0.070010245,0.019274898
0,0,1891,1891,75,0.163597717,0.303229650,0.364732463,0.086939516,0.064023413,0.017477241
0,0,1891,1891,76,0.177807069,0.314078017,0.353276515,0.080546248,0.058458341,0.015833810
0,0,1891,1891,77,0.192939928,0.324002152,0.340890387,0.074482786,0.053339734,0.014345013
0,0,1891,1891,78,0.208864555,0.332796203,0.327849857,0.068804457,0.048677475,0.013007453
0,0,1891,1891,79,0.225408365,0.340307082,0.314450187,0.063549948,0.044469428,0.011814989
0,0,1891,1891,80,0.242358797,0.346445070,0.300989403,0.058742802,0.040704258,0.010759669
0,0,1891,1891,81,0.259466602,0.351189453,0.287753734,0.054393606,0.037364100,0.009832504
0,0,1891,1891,82,0.276509454,0.354598066,0.274963557,0.050489923,0.034417487,0.009021513
0,0,1891,1891,83,0.293490253,0.356801281,0.262637074,0.046966928,0.031798417,0.008306048
0,0,1891,1891,84,0.310495149,0.357916080,0.250721132,0.043756610,0.029443910,0.007667118
0,0,1891,1891,85,0.327636683,0.358026182,0.239144233,0.040800964,0.027302466,0.007089472
0,0,1891,1891,86,0.345050085,0.357180897,0.227825200,0.038050945,0.025332032,0.006560841
0,0,1891,1891,87,0.362855271,0.355399417,0.216700921,0.035470306,0.023501806,0.006072279
0,0,1891,1891,88,0.381044698,0.352698359,0.205791096,0.033046735,0.021799218,0.005619893
0,0,1891,1891,89,0.399574109,0.349103801,0.195131868,0.030773171,0.020216017,0.005201034
0,0,1891,1891,90,0.418395486,0.344650087,0.184754293,0.028642501,0.018744392,0.004813241
0,0,1891,1891,91,0.437457492,0.339379201,0.174684476,0.026647633,0.017376964,0.004454234
0,0,1891,1891,92,0.456705999,0.333340005,0.164943778,0.024781554,0.016106771,0.004121893
0,0,1891,1891,93,0.476084675,0.326587372,0.155549069,0.023037373,0.014927258,0.003814253
0,0,1891,1891,94,0.495535632,0.319181235,0.146513020,0.021408362,0.013832259,0.003529493
0,0,1891,1891,95,0.515000113,0.311185569,0.137844428,0.019887984,0.012815984,0.003265923
0,0,1891,1891,96,0.534419194,0.302667352,0.129548558,0.018469920,0.011873002,0.003021975
0,0,1891,1891,97,0.553734502,0.293695502,0.121627491,0.017148085,0.010998222,0.002796198
0,0,1891,1891,98,0.572888909,0.284339849,0.114080476,0.015916639,0.010186882,0.002587245
0,0,1891,1891,99,0.591827199,0.274670134,0.106904274,0.014769999,0.009434524,0.002393870
0,0,1892,1892,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0,0,1892,1892,1,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0,0,1892,1892,2,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0,0,1892,1892,3,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0,0,1892,1892,4,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0,0,1892,1892,5,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0,0,1892,1892,6,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0,0,1892,1892,7,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
0,0,1892,1892,8,0.326284558,0.358052495,0.240041652,0.041024722,0.027463718,0.007132855
0,0,1892,1892,9,0.313680319,0.358010938,0.248537023,0.043187223,0.029029437,0.007555059
0,0,1892,1892,10,0.301345194,0.357446255,0.257079345,0.045447137,0.030680016,0.008002053
0,0,1892,1892,11,0.289290673,0.356361501,0.265646051,0.047806973,0.032419534,0.008475268
0,0,1892,1892,12,0.277526814,0.354762529,0.274213159,0.050269082,0.034252203,0.008976213
0,0,1892,1892,13,0.266062242,0.352657929,0.282755355,0.052835621,0.036182369,0.009506484
0,0,1892,1892,14,0.254904173,0.350058939,0.291246104,0.055508520,0.038214501,0.010067762
0,0,1892,1892,15,0.244058443,0.346979332,0.299657770,0.058289443,0.040353191,0.010661822
0,0,1892,1892,16,0.233529545,0.343435272,0.307961762,0.061179745,0.042603140,0.011290536
0,0,1892,1892,17,0.223320685,0.339445154,0.316128694,0.064180436,0.044969155,0.011955876
0,0,1892,1892,18,0.213433837,0.335029419,0.324128561,0.067292126,0.047456135,0.012659922
0,0,1892,1892,19,0.203869805,0.330210355,0.331930934,0.070514984,0.050069057,0.013404865
0,0,1892,1892,20,0.194628295,0.325011878,0.339505165,0.073848688,0.052812962,0.014193012
0,0,1892,1892,21,0.185707988,0.319459312,0.346820601,0.077292371,0.055692935,0.015026793
0,0,1892,1892,22,0.177106614,0.313579147,0.353846817,0.080844571,0.058714087,0.015908764
0,0,1892,1892,23,0.168821033,0.307398805,0.360553838,0.084503181,0.061881527,0.016841616
0,0,1892,1892,24,0.160847309,0.300946397,0.366912385,0.088265390,0.065200342,0.017828177
0,0,1892,1892,25,0.153180791,0.294250483,0.372894104,0.092127640,0.068675561,0.018871421
0,0,1892,1892,26,0.145823084,0.287346539,0.378466676,0.096081744,0.072308570,0.019973386
0,0,1892,1892,27,0.138800578,0.280298127,0.383582028,0.100102694,0.076085131,0.021131441
0,0,1892,1892,28,0.132140139,0.273178131,0.388198361,0.104159110,0.079983665,0.022340594
0,0,1892,1892,29,0.125862229,0.266060654,0.392287223,0.108217301,0.083978296,0.023594298
0,0,1892,1892,30,0.119981608,0.259019339,0.395834207,0.112241787,0.088038755,0.024884304
0,0,1892,1892,31,0.114502313,0.252118462,0.398842139,0.116200205,0.092134888,0.026201994
0,0,1892,1892,32,0.109402908,0.245389064,0.401336034,0.120077169,0.096251588,0.027543238
0,0,1892,1892,33,0.104657425,0.238850481,0.403346950,0.123862386,0.100377744,0.028905014
0,0,1892,1892,34,0.100241596,0.232518122,0.404907475,0.127546548,0.104502154,0.030284105
0,0,1892,1892,35,0.096132795,0.226403907,0.406051194,0.131121383,0.108613611,0.031677109
0,0,1892,1892,36,0.092313937,0.220522909,0.406811592,0.134576019,0.112696595,0.033078948
0,0,1892,1892,37,0.088784207,0.214912148,0.407222508,0.137886051,0.116717246,0.034477840
0,0,1892,1892,38,0.085545412,0.209611737,0.407324093,0.141024704,0.120635048,0.035859007
0,0,1892,1892,39,0.082598182,0.204658659,0.407162866,0.143966786,0.124407359,0.037206147
0,0,1892,1892,40,0.079942446,0.200086953,0.406790266,0.146688898,0.127989868,0.038501569
0,0,1892,1892,41,0.077580250,0.195932239,0.406261722,0.149166989,0.131333674,0.039725125
0,0,1892,1892,42,0.075522853,0.192244545,0.405638212,0.151368896,0.134375084,0.040850410
0,0,1892,1892,43,0.073783474,0.189075848,0.404984398,0.153261892,0.137045888,0.041848499
0,0,1892,1892,44,0.072375744,0.186476604,0.404365298,0.154814834,0.139277729,0.042689791
0,0,1892,1892,45,0.071314711,0.184496737,0.403842973,0.155997515,0.141003249,0.043344815
0,0,1892,1892,46,0.070593734,0.183141128,0.403459752,0.156807067,0.142197705,0.043800613
0,0,1892,1892,47,0.070114072,0.182234613,0.403191792,0.157348284,0.143002441,0.044108799
0,0,1892,1892,48,0.069758269,0.181559775,0.402986193,0.157751091,0.143604659,0.044340012
0,0,1892,1892,49,0.069412146,0.180901327,0.402780532,0.158144032,0.144194863,0.044567101
0,0,1892,1892,50,0.068963798,0.180045512,0.402505729,0.158654614,0.144965863,0.044864484
0,0,1892,1892,51,0.068347351,0.178863463,0.402112166,0.159359536,0.146038059,0.045279425
0,0,1892,1892,52,0.067668910,0.177555326,0.401657556,0.160139193,0.147234610,0.045744405
0,0,1892,1892,53,0.067066849,0.176388097,0.401234882,0.160834400,0.148311246,0.046164526
0,0,1892,1892,54,0.066673517,0.175622289,0.400948786,0.161290251,0.149022269,0.046442888
0,0,1892,1892,55,0.066619586,0.175517085,0.400908937,0.161352857,0.149120238,0.046481299
0,0,1892,1892,56,0.066991372,0.176241344,0.401180598,0.160921772,0.148447214,0.046217700
0,0,1892,1892,57,0.067700950,0.177617274,0.401679539,0.160102283,0.147177708,0.045722247
0,0,1892,1892,58,0.068655273,0.179454687,0.402311050,0.159007002,0.145500718,0.045071271
0,0,1892,1892,59,0.069769792,0.181581664,0.402992944,0.157738027,0.143585084,0.044332489
0,0,1892,1892,60,0.070955904,0.183823138,0.403655164,0.156399809,0.141595439,0.043570547
0,0,1892,1892,61,0.072159259,0.186074104,0.404262684,0.155055292,0.139626716,0.042821945
0,0,1892,1892,62,0.073485692,0.188528625,0.404860298,0.153588842,0.137512648,0.042023895
0,0,1892,1892,63,0.075099121,0.191476951,0.405489919,0.151827407,0.135017116,0.041089485
0,0,1892,1892,64,0.077180670,0.195221099,0.406152870,0.149591467,0.131914711,0.039939182
0,0,1892,1892,65,0.079934155,0.200072516,0.406788745,0.146697502,0.128001340,0.038505742
0,0,1892,1892,66,0.083572903,0.206310646,0.407244435,0.142984627,0.123136868,0.036750521
0,0,1892,1892,67,0.088225888,0.214008934,0.407259633,0.138420120,0.117376451,0.034708974
0,0,1892,1892,68,0.093922755,0.223024138,0.406529154,0.133104834,0.110944139,0.032474980
0,0,1892,1892,69,0.100672038,0.233146134,0.404769756,0.127180346,0.104087195,0.030144532
0,0,1892,1892,70,0.108475195,0.244132072,0.401754118,0.120803403,0.097034831,0.027800379
0,0,1892,1892,71,0.117328986,0.255720337,0.397329441,0.114132133,0.089981807,0.025507296
0,0,1892,1892,72,0.127257865,0.267677975,0.391403133,0.107294492,0.083061353,0.023305181
0,0,1892,1892,73,0.138282610,0.279759875,0.383949958,0.100409416,0.076376740,0.021221400
0,0,1892,1892,74,0.150404168,0.291701383,0.375019154,0.093590153,0.070010245,0.019274898
0,0,1892,1892,75,0.163597717,0.303229650,0.364732463,0.086939516,0.064023413,0.017477241
0,0,1892,1892,76,0.177807069,0.314078017,0.353276515,0.080546248,0.058458341,0.015833810
0,0,1892,1892,77,0.192939928,0.324002152,0.340890387,0.074482786,0.053339734,0.014345013
0,0,1892,1892,78,0.208864555,0.332796203,0.327849857,0.068804457,0.048677475,0.013007453
0,0,1892,1892,79,0.225408365,0.340307082,0.314450187,0.063549948,0.044469428,0.011814989
0,0,1892,1892,80,0.242358797,0.346445070,0.300989403,0.058742802,0.040704258,0.010759669
0,0,1892,1892,81,0.259466602,0.351189453,0.287753734,0.054393606,0.037364100,0.009832504
0,0,1892,1892,82,0.276509454,0.354598066,0.274963557,0.050489923,0.034417487,0.009021513
0,0,1892,1892,83,0.293490253,0.356801281,0.262637074,0.046966928,0.031798417,0.008306048
0,0,1892,1892,84,0.310495149,0.357916080,0.250721132,0.043756610,0.029443910,0.007667118
0,0,1892,1892,85,0.327636683,0.358026182,0.239144233,0.040800964,0.027302466,0.007089472
0,0,1892,1892,86,0.345050085,0.357180897,0.227825200,0.038050945,0.025332032,0.006560841
