birthyear,age,p_berkeley,q_nlung,final
1869,70,0.057375,0.0564475841,0.0425870773
1869,71,0.062323,0.0614000886,0.0468622853
1869,72,0.065547,0.0646283328,0.0499205674
1869,73,0.071725,0.070830216,0.055479938
1869,74,0.078031,0.0771605505,0.061300058
1869,75,0.082974,0.0821266449,0.066195766
1869,76,0.087961,0.0871373739,0.0714508459
1869,77,0.094722,0.0939229002,0.0783027194
1869,78,0.101766,0.1010019736,0.0855644928
1869,79,0.107401,0.1066714698,0.0917910289
1869,80,0.114103,0.1134073769,0.0990627238
1869,81,0.123807,0.1231475979,0.109115988
1869,82,0.133161,0.1325321129,0.1190561368
1869,83,0.143848,0.1431595383,0.1291228338
1869,84,0.151011,0.1502480949,0.1360712438
1869,85,0.165229,0.1644469235,0.1494283426
1869,86,0.186848,0.1860351357,0.1695711996
1869,87,0.20513,0.2042992738,0.1867699492
1869,88,0.215056,0.2142352446,0.1964044126
1869,89,0.231952,0.2311484886,0.2124402016
1869,90,0.252512,0.2516245756,0.2318915809
1869,91,0.251768,0.2509239392,0.2317933029
1869,92,0.289308,0.2884025476,0.2669918286
1869,93,0.31688,0.3160602383,0.2932846376
1869,94,0.316779,0.3158857377,0.2940200772
1869,95,0.339571,0.3387606252,0.3160428928
1869,96,0.355554,0.3546628839,0.3318060729
1869,97,0.3803,0.3794431211,0.3558253485
1869,98,0.364239,0.3632586569,0.3416625614
1869,99,0.381077,0.3800107461,0.357246086
1870,0,0.14596,0.14596,0.14596
1870,1,0.03282,0.03282,0.03282
1870,2,0.01634,0.01634,0.01634
1870,3,0.01052,0.0105198012,0.01052
1870,4,0.00875,0.0087496019,0.00875
