"age","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060"
10,78.5502472961672,78.6417110766028,78.7335899049711,78.8245497025841,78.9143828990948,79.0027405806328,79.0894676939953,79.174423431744,79.2573791491711,79.3380871681541,79.4163733651339,79.4921675430772,79.5653253293709,79.6357549018907,79.7033980869921,79.7681089433008,79.8299750506229,79.8890425096262,79.9453882763368,79.9990749130687,80.0501276957601,80.0987289464461,80.1448753644204,80.1886741055062,80.2301606922193,80.2694920244809,80.3067210601584,80.3420272955689,80.3754423757485,80.4070860031466,80.4370882489254,80.4654413228025,80.4923285926747,80.5177720150367,80.5418796759126,80.5646909850824,80.5861713386203,80.6064886365035,80.625681572467,80.643816966499,80.6609885841599,80.6772354803352,80.6926912224464,80.7072845696286,80.7210391843897,80.7339310619244,80.7460324565546,80.7573514134067,80.7680276212544,80.7780684964194,80.7874856385465
11,77.4649322813247,77.5577404795747,77.650126063544,77.7417841291133,77.832531772521,77.9220522007651,78.0101829932046,78.0967296963096,78.1815123166446,78.2642392156466,78.3447177300962,78.4228132039423,78.4984239704979,78.5713898723959,78.6416744777467,78.7090850951359,78.7736499777728,78.8353696723414,78.894282359345,78.9504729438942,79.0039642565216,79.054900846615,79.1033537669476,79.1493913568807,79.1930331951998,79.2344024495979,79.2735763270298,79.3106875527616,79.3458917432089,79.3791886218447,79.4107618136457,79.4405975641284,79.4688799107085,79.4956483431956,79.5210208025305,79.5450093745931,79.5677014740603,79.589102546132,79.6093484891959,79.6284219176364,79.6464777853916,79.6635698095498,79.6797931749421,79.69516921489,79.7096828032906,79.7233576059232,79.7361696198287,79.7481911038614,79.7594782613997,79.7700744820561,79.7800353331912
12,76.3800965773428,76.473475862968,76.5663651874568,76.6585338023315,76.7499803034382,76.8404262802932,76.9297251063244,77.0176553350063,77.10405517335,77.1886127313544,77.2711138782488,77.3513815231402,77.4293200305011,77.5047264977734,77.5775499480686,77.647605655925,77.7148727815747,77.7792937113904,77.8408611742303,77.8996290317214,77.955603772601,78.0089651183205,78.0597478335252,78.1081172745187,78.1540003462563,78.1975109561797,78.2387250869477,78.2777671927665,78.3147936965473,78.3498577913088,78.383085350011,78.4145022724039,78.4442683872612,78.4724177957765,78.4991084283684,78.5243476575361,78.5482423815911,78.5708563382882,78.5921870812794,78.6122914116977,78.631294331486,78.6492717053699,78.6663168330828,78.6824615789344,78.697758939265,78.7121937900344,78.7257977229151,78.7385308928662,78.7504972597769,78.7617054840312,78.7722227301832
13,75.2967504406677,75.3892786245313,75.4826692097336,75.5753415481438,75.6672925373364,75.7584445210072,75.8486714915649,75.9377506487942,76.0255370594076,76.1117159619003,76.1960518875826,76.2783307021388,76.3584521754853,76.4361670446714,76.5114262004115,76.5840247342015,76.6539320189661,76.7210502184914,76.7853217313896,76.8467393030456,76.905279410877,76.9611033157003,77.014313421428,77.0650220757001,77.1132395792931,77.1589703613173,77.2023283511967,77.2433895503854,77.2823562164057,77.3192292662005,77.354217505416,77.3872911501755,77.4186318504572,77.4482436463172,77.4763165141334,77.5028524754293,77.5280148880552,77.5518326833169,77.5743696058714,77.5955451175212,77.615572196833,77.6344977802238,77.6523977387583,77.6693653788856,77.6854325689229,77.7006523098728,77.715009479693,77.7285356737492,77.7411910481389,77.7530795687944,77.7642098986771
14,74.2121602536656,74.3058013950427,74.3995960073052,74.4927650310375,74.585205819727,74.676865851953,74.7677937809193,74.8577832791624,74.9467097153867,75.0342723194649,75.1202238171275,75.2043272808993,75.2864597281009,75.3663398922435,75.4438940946552,75.5189212965371,75.5913671968565,75.6611136733652,75.728078123303,75.7921877193102,75.8533664876328,75.9117359297713,75.9673963234569,76.0205266359309,76.0710862655872,76.1191237020402,76.1646970002906,76.2078818008018,76.2488692240213,76.2876620605351,76.3244531514007,76.359274679307,76.392265918845,76.4234317228391,76.4529530229338,76.4808582507877,76.5073187703942,76.532397906798,76.5561245899259,76.5784931949503,76.599577319972,76.6195206152081,76.6383391738632,76.6561551520205,76.6730387281026,76.6890217749857,76.7041572990504,76.7184301803809,76.731856572182,76.7444275218475,76.7562315587409
15,73.1304496567508,73.223586524018,73.3178385528056,73.411404480298,73.5043215315153,73.5964750365344,73.6879021877505,73.7785789902954,73.8683893143275,73.9570848850663,74.0444106389019,74.1301265032316,74.214069883345,74.2959455711115,74.3756445596614,74.4529609806656,74.5278238700108,74.6000865616946,74.6696698250641,74.7364523772039,74.8003161755888,74.8613076438054,74.9194922748437,74.9750641249698,75.0280261965729,75.0784019008088,75.1262624842629,75.1716509054719,75.2147488170956,75.2555429933751,75.2942255562648,75.3308454222318,75.3655560872972,75.3983527226492,75.4294223179279,75.4587560502175,75.4865722261709,75.5129435200964,75.5379104554738,75.561448704989,75.5837123585988,75.6047066043383,75.6245066070978,75.643235026472,75.6609531409301,75.6777311318128,75.6936237308786,75.7086610978327,75.7228128661173,75.736148546525,75.7486134558213
16,72.0476642357902,72.1432337408568,72.237912590635,72.3319281285913,72.4252174688229,72.5178550128208,72.6097658417217,72.7009346735009,72.7913892054831,72.8809600103093,72.9694088589429,73.0565063059723,73.1420356665995,73.2257127606368,73.3073811388254,73.3868315089407,73.4639743579412,73.538626279962,73.6107160181212,73.6800893187302,73.746631709259,73.8102964927941,73.8710743787555,73.929143322665,73.9845378811649,74.0372970907448,74.0874908023888,74.1351488370061,74.1804229501677,74.2233122157357,74.2639711093372,74.3024669876454,74.3389506403598,74.3734493543532,74.4061378373099,74.4370010629518,74.4662223141339,74.4939287697389,74.5201601123756,74.5449418370985,74.5683471691046,74.5905002330033,74.6113236204654,74.6310201841802,74.6496375028379,74.6672218258226,74.6838884401309,74.6996770612322,74.7145727309191,74.7286127685726,74.7418140418138
17,70.9703832207636,71.0651955610276,71.1603012634469,71.2547354533756,71.3484482826777,71.4414700165057,71.533856348879,71.6255081121643,71.716399820332,71.8066052523837,71.895921035978,71.9841593339913,72.0710333549525,72.1562948814679,72.2397350479004,72.3211449276686,72.4004119550982,72.4773130267178,72.5517811367527,72.6236287300804,72.6927802124189,72.7591197129742,72.8225386482223,72.8831603971102,72.9410385589749,72.9962265264297,73.0487915008296,73.0987778549718,73.1462788944786,73.1913395871435,73.2340580241155,73.2745166440391,73.3128405795599,73.3491076650217,73.3834833798828,73.4159597287461,73.4466620068791,73.4757614652928,73.5032927019261,73.5293558379232,73.5539614305436,73.5772439784975,73.5991992647332,73.6198988707926,73.6394715280633,73.6579112102032,73.6753711745035,73.6919139388979,73.7075575595868,73.7223237345532,73.7361892985775
18,69.8934300091835,69.9896242616655,70.085168337386,70.1800182378894,70.2741249071237,70.3675799463724,70.4603429575199,70.5524696574793,70.6437897168347,70.734419848924,70.8243628078154,70.9134865930278,71.0014605939181,71.0880692880866,71.1730644164292,71.2562370846229,71.3374501781431,71.4164475348649,71.4931497775624,71.5673460024232,71.6389926992046,71.7079422882258,71.7740066249344,71.8372216138385,71.8976384769494,71.9553108493454,72.0102921586981,72.0626496434168,72.1124277082545,72.1597196993102,72.2045706149354,72.2470785858073,72.2873260861663,72.3254382906508,72.3615659275835,72.39572883368,72.4279918547245,72.4585532818988,72.4874385212668,72.5148281334481,72.5406762653885,72.5651395417462,72.5882063872544,72.6100187468463,72.6305751553775,72.649931220342,72.6682272029442,72.6855432580402,72.7019419180084,72.7174412469912,72.7319897192271
19,68.8185360499489,68.9162642036755,69.0122464684224,69.1075153049747,69.2020161375911,69.295860419903,69.3890474725932,69.4815379948794,69.5732965499574,69.6643348249023,69.7546920061567,69.8444441942258,69.9332691535527,70.0209737270081,70.1072903534712,70.1920069117786,70.2749596096339,70.3558847643017,70.4346589472194,70.5110695029046,70.585067006442,70.6565077811225,70.7251632339816,70.7909809825387,70.8539754152783,70.9141804412666,70.9716301759373,71.0263976607936,71.0785013806987,71.1280755156252,71.175122174689,71.2197563109014,71.2620174521236,71.3020574953338,71.3400112109692,71.3759178996897,71.4098275303807,71.4419285338689,71.4722462824049,71.5010025923507,71.5281481475343,71.5538310131577,71.5780725752039,71.6009737623665,71.6226201361245,71.6429370869702,71.662126527221,71.6802537409547,71.6974259763813,71.7136693321098,71.7289167878811
20,67.7479015863268,67.8447070606847,67.9411142187469,68.0367920194777,68.1316930791636,68.2259079132327,68.3194703250829,68.4123562353046,68.5044643689612,68.5959115330576,68.6866608707614,68.7768041955954,68.866232451002,68.9547726333386,69.0421636114592,69.128185490792,69.2126483498254,69.2953043481562,69.3759719870966,69.454445141748,69.5306322081728,69.6044092988387,69.6755471922321,69.7439247066626,69.8095027762588,69.8722674343996,69.9322283591451,69.9894465282492,70.0439275530606,70.0958260117207,70.1451261314322,70.1919502988661,70.2363086508113,70.2783589254355,70.3182180681487,70.3559296162866,70.3915630752916,70.4252872032377,70.4571280512569,70.4873040028269,70.5158003881257,70.5427545280224,70.5682185966788,70.5922684969682,70.6149774826085,70.6363813472016,70.6565054099209,70.6754972253754,70.6934739245859,70.7104817909209,70.7264531906318
21,66.6767345489038,66.7745370288245,66.8713446673198,66.9674109928736,67.0627041025161,67.1572797411322,67.2511932913693,67.3444143006124,67.4369211806256,67.5286811252994,67.6198178700775,67.7103103321704,67.8001128900581,67.8892314376802,67.9774396384238,68.0645144677083,68.1502422215004,68.2344060809129,68.3167641932049,68.3971285620237,68.4753318477179,68.5512739340864,68.6247458484556,68.6955863763977,68.7637016564661,68.8290223179512,68.8915177178989,68.9512196289132,69.0081319726145,69.0623978821838,69.1140009682082,69.1630709077722,69.2095977680486,69.2537331190334,69.2955773942153,69.3351636093983,69.3725992995715,69.4080223095011,69.4414807677609,69.4731448900186,69.5030557180363,69.5313336459099,69.5580765853056,69.5833216769791,69.6071519271851,69.6296299586514,69.6508133923095,69.6707108041333,69.6895379397961,69.7073408918178,69.7240700976847
22,65.6078630869233,65.7053952795638,65.8025733750979,65.899001659452,65.9946674872888,66.0895879493729,66.1838379578987,66.2773668249811,66.3702211580782,66.4623405492174,66.5537654031857,66.6445921373343,66.7347325428301,66.824196640279,66.912966801891,67.0008340725892,67.0875745223643,67.1730029821745,67.2568291349347,67.3388842708752,67.4189237107331,67.4968510771522,67.5724874608904,67.6456523165076,67.7162057688883,67.7840329312573,67.8490591195293,67.9112645153632,67.9706515807448,68.0273319428204,68.0812875047149,68.1326496998696,68.181407013516,68.2276935863475,68.2715966965986,68.3131364036093,68.3524542138222,68.3896538531379,68.4248124851049,68.458048844566,68.4894485504413,68.5191158398241,68.5471907907042,68.5736893424784,68.5986892438052,68.6223062299664,68.6445381954444,68.6654702155634,68.6851849752954,68.7038268470695,68.7213537516713
23,64.5403246634755,64.6370379442663,64.7345486065369,64.8313128295993,64.9273255588523,65.0225741593375,65.1171413621233,65.2109709855598,65.3041436619955,65.3965745168618,65.4883348319312,65.5793992368043,65.669864198187,65.7596414848539,65.8487411334871,65.937145522067,66.0246456332022,66.1110840853644,66.1961425286884,66.2796638750168,66.3613459093341,66.441077540738,66.518695611069,66.5940211853432,66.6668736954409,66.7371132598287,66.8046249957595,66.8693342375764,66.9312212031038,66.9903558876952,67.0467150684334,67.1004157155929,67.1514541901892,67.1999542598944,67.2459825325125,67.2895585495636,67.330837942161,67.3698945355405,67.4068321085204,67.4417278692917,67.4747006062904,67.5058359821481,67.5353063159842,67.5631156964906,67.5893480917143,67.614149400925,67.6374991982087,67.6594634835686,67.6801955474086,67.6997099665518,67.71808293659
24,63.4702397732543,63.5693415023659,63.6671504876737,63.7642219275975,63.8605558684959,63.95611863534,64.0509849917409,64.1451122914926,64.2385852939361,64.3313066960533,64.4233581211541,64.5147212268495,64.6054362035452,64.6954997644877,64.784895782179,64.8736075305171,64.9616250317617,65.0488143992972,65.1348633571078,65.2196091106698,65.3027288866166,65.3840749584803,65.4634869388864,65.5407921345011,65.6157811337762,65.6883051752371,65.7582158569664,65.8253936628415,65.8897813981276,65.9513952424537,66.0101997034428,66.0662868726373,66.1196544254484,66.1704237601435,66.218640467894,66.2643355282691,66.3076522877028,66.348645720273,66.3874392173936,66.4240888026908,66.4587172915829,66.4914104001787,66.5223505331224,66.5515396740015,66.5790677507287,66.6051064122398,66.6296252245609,66.6527015203161,66.6744527977199,66.6949647212142,66.7142175305181
25,62.4042978646467,62.5022367816111,62.6003105998703,62.6976633564028,62.7942901412839,62.8901534894754,62.985304689523,63.0797258124349,63.1734853041564,63.2664874835767,63.3588124880464,63.4504437100839,63.5414189468187,63.6317516923854,63.7214166735859,63.8104058105002,63.8987224484176,63.9864147763172,64.0732064526001,64.1589286810482,64.2432627538735,64.326023237937,64.4070334478246,64.486130269607,64.5630769104406,64.6377319766118,64.7099201804714,64.7794888685598,64.8463412564717,64.9104357332426,64.9717116936403,65.0302248423245,65.0859710558491,65.1390620766116,65.1895246787514,65.2374150873488,65.2828453346454,65.3258525941393,65.3665780893078,65.4050725281899,65.44144712021,65.4757856581343,65.5082802905564,65.5389286476253,65.5678262263326,65.5951561954494,65.6209019327825,65.6451498518787,65.6680038143766,65.6895117797229,65.7097684971595
26,61.3378861093487,61.4356913012278,61.5340003526308,61.6316067932582,61.7285005763227,61.8246455687574,61.9200687518307,62.0147782085232,62.1088123672492,62.2020881108524,62.2946792924151,62.3865717871373,62.4777985350395,62.5683918802413,62.6583089131135,62.7475510427511,62.8361448851997,62.9241172632678,63.0114116311684,63.0978576728746,63.1831704141338,63.2671272156504,63.349531818435,63.4302230619825,63.5089424471905,63.5855546927878,63.6598710107635,63.7317151202523,63.8009532515951,63.8674930581019,63.9312437931469,63.9922079292134,64.0503740009388,64.1058388181739,64.1586025739261,64.2087522920807,64.2563679267892,64.3014675721642,64.3441988315728,64.3846232375159,64.4228330504762,64.4589110541581,64.4930427891053,64.5252388719289,64.5555891369071,64.5842771918128,64.6113075259524,64.6367903752384,64.6608086536839,64.6833949905433,64.7046526936539
27,60.2728429320093,60.3697126456977,60.4682335531946,60.566066759919,60.6632001272382,60.7596069817649,60.8552848807501,60.9502725542166,61.0445713687111,61.1381135838605,61.230964717586,61.3231178751963,61.4145875557143,61.5054335911317,61.5955950918757,61.6850758157571,61.7739263723132,61.8621539572019,61.9497318863415,62.0366581483494,62.1227028091744,62.2076260078039,62.2912055368272,62.3732842526242,62.453583571479,62.5319679785737,62.6082402355732,62.6822129024525,62.7537197911419,62.8226270930721,62.8888191736521,62.9522377434851,63.0128506327224,63.0707309838353,63.1258515995214,63.1783154747148,63.2281788414307,63.2754464310111,63.3202593608324,63.3626910445114,63.4028211917792,63.4407305608805,63.4765878379598,63.5104171466278,63.5423109805946,63.5724357298395,63.6008198630512,63.6275972009766,63.6528433211639,63.6765711147565,63.6989102488205
28,59.2045910644008,59.3043515220187,59.4030693646252,59.501105151177,59.5984510966973,59.6950950747201,59.7910104168869,59.8862550850722,59.9808076513196,60.0746089248081,60.1677122047655,60.2601225779771,60.3518331631083,60.4429194255769,60.5333194457153,60.6230331734603,60.7121255968289,60.8005863284052,60.8884225801799,60.9756076699359,61.0621395991192,61.1477883537798,61.2323139954754,61.3155560685484,61.3972338475777,61.4771923840129,61.5552343287337,61.6311624051003,61.7047891430759,61.7759483366666,61.844506174736,61.9103470296087,61.9734126410225,62.0337334120638,62.0912575497708,62.1460830167861,62.1982503485127,62.2477530866527,62.2947214516297,62.3392339441773,62.3813640365536,62.4211914975013,62.4588601018106,62.4944127344218,62.5279364776687,62.5595869405017,62.5894044972478,62.6175437961382,62.6440756541907,62.669012518623,62.6924936168284
29,58.1395287527671,58.2397069084482,58.3386094453915,58.4368291394642,58.5343631189253,58.6312164383114,58.7273476038198,58.8228224088603,58.9176097409471,59.0116596605755,59.1050056252502,59.197664199942,59.2896112526995,59.380927804386,59.4715562609284,59.5614984932794,59.6508226277595,59.7395015410443,59.8275697608189,59.9149876724782,60.0017780420031,60.0879134850487,60.1731477653851,60.2573183838104,60.3401565564859,60.4214780854878,60.5010880508227,60.5787809727209,60.65435201835,60.7276158076876,60.7984259025883,60.8666159577047,60.9321044544394,60.9948675929828,61.054825682711,61.1120447803526,61.166567159138,61.2183671952859,61.2675569754794,61.3142164969211,61.3584241513049,61.4002497066699,61.4398102212089,61.477172456072,61.5124157356356,61.5456786322877,61.5770183266354,61.6065941548214,61.6344759293914,61.6606861264943,61.6853737629545
30,57.075150589099,57.1759107727303,57.2749860764638,57.3733733739038,57.4710754038519,57.5681114369713,57.6644328007438,57.7601067873173,57.8551038649157,57.9493826615562,58.0429583673983,58.1358530427238,58.2280267253165,58.3195613687335,58.4104099743901,58.5005710921635,58.590116999797,58.6790040587503,58.7672839157975,58.8549082097946,58.9419233817709,59.0283199084396,59.1140269345167,59.1988834199336,59.2826510546747,59.3651092384847,59.4460719696591,59.5253233633936,59.6026460593709,59.6778400196122,59.7507557267886,59.8211833849319,59.8890223472685,59.9541943702367,60.0165924776472,60.0762226342563,60.133135076063,60.1872877228884,60.2387599074634,60.287625857538,60.3339795234968,60.377880169032,60.4194083450436,60.4586601738759,60.4957085526833,60.530673991938,60.563621739083,60.5947174680479,60.6240203289491,60.6515734755636,60.677529162516
31,56.014516294977,56.1131252542196,56.2123624933993,56.3109020466773,56.4087531854334,56.505949009912,56.6024345271705,56.6982749550538,56.7934512078672,56.8879316169853,56.9817145597837,57.0748290713898,57.1672165722647,57.2589530983912,57.3500099368068,57.4403810946996,57.5301336845636,57.6192188383253,57.7076946014492,57.7955057481911,57.882713009366,57.9693365581323,58.0552927525202,58.1405951898707,58.2250504624867,58.3084092584332,58.3904944612368,58.4710842616708,58.549950677169,58.6268827577503,58.7017281874951,58.7742480341139,58.8443242266124,58.911830091042,58.9766364988245,59.0386748483776,59.0979959425093,59.1545379683501,59.2083467246739,59.2594759421754,59.3080344381846,59.3540771827259,59.3976484011899,59.4388639194141,59.4777966350797,59.5145499230887,59.549194930654,59.5818915462744,59.6126957487382,59.6416664319781,59.6689576264173
32,54.9512122597142,55.0515568289906,55.1509367865517,55.2496149239878,55.3475957075224,55.4449285663632,55.5415541757297,55.6375301110097,55.7328516291244,55.8274993920304,55.9214593566613,56.0147668206202,56.1073514041435,56.1992720230424,56.290519851058,56.3810873564275,56.4710319213285,56.560299993158,56.64895547313,56.7369392103138,56.8243141211807,56.9111278708219,56.997300122554,57.0828223904644,57.1677227395546,57.25173853367,57.3347062711652,57.4163997682025,57.4965888576573,57.5750509797612,57.6516301388586,57.7260666026469,57.7982304314841,57.8679553116645,57.9350942549484,57.9995047492664,58.0612308661372,58.1201798336646,58.1763606939334,58.2298060806591,58.2806224635113,58.3288635800407,58.3745460107268,58.4177977287601,58.4586880388964,58.4973074755948,58.5337339495319,58.5681164378935,58.6005000727754,58.6309697750029,58.6596695883054
