"age","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068","2069","2070","2071","2072","2073","2074","2075","2076","2077","2078","2079","2080","2081","2082","2083","2084","2085","2086","2087","2088","2089","2090","2091","2092","2093","2094","2095","2096","2097","2098","2099","2100"
0,78.4833512682397,78.6257461885822,78.783084788949,78.9374146192235,79.0882489338614,79.2355332167664,79.3791211152659,79.5187960423063,79.654477605058,79.7863163901973,79.9140977843213,80.0375501665501,80.1569189551175,80.2716886547819,80.3820807186122,80.488499470108,80.5904920857853,80.6883965240228,80.7819717648218,80.8713642491032,80.9568289498501,81.0385366728978,81.1160527951271,81.1898796108638,81.2601967088995,81.3269125649078,81.3902037069142,81.4498501508503,81.5062896129999,81.5597174103691,81.609999920131,81.6575178297917,81.7021292703391,81.7441176491957,81.783149425787,81.8198683328366,81.8542314425495,81.8866012072866,81.9167841553768,81.9453892651171,81.9719639730699,81.9966099957312,82.0195488302217,82.0412183376785,82.0613132190562,82.0801574524881,82.0980391599215,82.1147133757885,82.1304395479647,82.1450772492991,82.1586870160217,82.1718135243673,82.1843325593917,82.195936676946,82.207202102869,82.2177799804822,82.2281755450988,82.2378777781005,82.2470409815537,82.2560398041843,82.264215436135,82.271999824325,82.2791662052265,82.2860310981023,82.2923887057897,82.2984654330346,82.304024595224,82.3092264333166,82.3138978047202,82.3182007063489,82.3220167644873,82.325491990159,82.3284686521461,82.3314163529799,82.3340217417689,82.336368359286,82.3385015112335,82.3406976596412,82.3426029216976,82.3443818465073,82.3462136353912,82.3478091713199,82.3494119458741,82.3509065908706,82.3524596470727,82.3536772953636,82.355223686904,82.3564050206832,82.3578329219614,82.3588799092074,82.3597803618389
1,77.9409027633554,78.0117549864435,78.1551147538225,78.2959460020776,78.4341563331751,78.5694977107755,78.7016043568354,78.8305712471174,78.9560269695843,79.0779747831811,79.1964114270361,79.3112048657909,79.422086334571,79.5292265287053,79.6321913414494,79.7311269584125,79.8264428679879,79.9176071391211,80.0050425358586,80.0885100970032,80.1680790876882,80.2440079369533,80.3164703976999,80.3850326041529,80.4501197850351,80.5120759338649,80.5706491599392,80.6260181513062,80.6780450126039,80.7270891051047,80.7733476005979,80.8166064520077,80.8574110915588,80.8955391056532,80.9311941753243,80.9641243195974,80.9948941350682,81.02354282792,81.0503527909238,81.0752123260633,81.0985690188563,81.1201331024982,81.1399254052124,81.1581682675513,81.1753006778874,81.1909354772816,81.2055608594964,81.2193022636442,81.2319962931768,81.2438212667672,81.2547184957891,81.2647488109823,81.274375994829,81.2834757729889,81.2918222365545,81.2999106258513,81.3074735730614,81.3149351571874,81.3217020554262,81.3281742816709,81.3344814531154,81.3400460058831,81.3453003699081,81.350099487461,81.3545965170606,81.3586673798807,81.3625387128841,81.3659736866154,81.3691327100881,81.3718425543869,81.3742653737891,81.3762008725463,81.377877066469,81.3791361542158,81.3803661744969,81.3814173600648,81.3822095599054,81.3827881189983,81.3835115393708,81.3840257578697,81.3844135361807,81.3849360515702,81.3852221683298,81.3855973823465,81.3858643909441,81.3862716946141,81.3864253154491,81.3868259020823,81.387025041748,81.3873889341855,81.3874536441225
2,76.8434039673827,76.9763013438778,77.1182264933893,77.2579797131802,77.3954408807037,77.5303502377664,77.6624120974541,77.791513007471,77.91739824911,78.0399144459814,78.159093772745,78.2747737277006,78.3868606646228,78.4952775533102,78.5997681057258,78.7003449441542,78.797157076196,78.8900270631877,78.9791155012444,79.0643986588077,79.1458390780253,79.2235400368908,79.2976411308708,79.3680393106837,79.4349151251585,79.4984687229995,79.5586821344671,79.6156530999092,79.6693202528216,79.7199065512413,79.7675286120859,79.8122733134667,79.8543916105965,79.8938279177479,79.930744300181,79.9649601635705,79.9968105757169,80.0264358784052,80.0540368268541,80.0797171345419,80.1037183508561,80.1259716282558,80.1464602768,80.1654250387142,80.1829686588775,80.1990411026329,80.2139025785578,80.2277613312574,80.2406352384925,80.2525817818822,80.2636727180292,80.2738485661897,80.2834179632443,80.2923370431101,80.3006302687504,80.3085418141604,80.3159546367829,80.3231042196687,80.3297987945442,80.3361715666819,80.3422638603193,80.3478297830184,80.3530132232797,80.3578043858647,80.3622355939052,80.3662762410522,80.3700048023751,80.3734332479389,80.3765260098944,80.3792554903278,80.3816482936203,80.3836478180174,80.3852601614006,80.3865373670341,80.3876482415195,80.388574330531,80.3892389712923,80.3897238662076,80.390189232707,80.3905325328791,80.3907636778458,80.3910382409272,80.3911886987887,80.3913696788171,80.3914779790333,80.391639847843,80.3916993455405,80.3918448874988,80.3919057542546,80.3920240143622,80.3920320035651
3,75.722143639092,75.8677613980519,76.0104078177865,76.1511361838989,76.2897960402431,76.4261675926064,76.5599853530128,76.6910649646023,76.8191618022365,76.9440629921196,77.0656873354058,77.1839704885147,77.2987572541938,77.4100577350227,77.5175802932453,77.6212871654007,77.7211917114855,77.8171987019668,77.9093957901969,77.9977911222257,78.0824010818137,78.1632607461414,78.2403845039584,78.3137925200891,78.383633300098,78.4500426355126,78.5130199219419,78.5727473716246,78.6291430731383,78.6823484779854,78.732473647167,78.7796149779126,78.8240132711521,78.8656721629501,78.9047437315458,78.9411825035008,78.9750541259844,79.0065452381577,79.0358278688195,79.0630679159168,79.0885048120667,79.1121466018754,79.1340440406631,79.1542899086653,79.1730334501013,79.1902201389628,79.2060549268536,79.2206785482516,79.2342753554525,79.2469110734366,79.2586272567019,79.2694797247755,79.27953664437,79.2888673567859,79.2975316933356,79.305713730805,79.3133863396784,79.3206878632316,79.3275824214278,79.3341656039694,79.3404269480313,79.3462640579428,79.3517184670175,79.3567743887773,79.3614459847725,79.3657496095791,79.3696786168902,79.3732795397036,79.3765962985235,79.3795533875986,79.382179124581,79.3844442002387,79.3863319536773,79.3878165306274,79.3890857882232,79.3900848519489,79.3908831436914,79.3914439447164,79.3919208638225,79.3922584154039,79.3924898749035,79.3927130362616,79.392867766651,79.3930102386565,79.3930873617302,79.3931796856374,79.3932217179724,79.3932892061765,79.393314910969,79.3933677895075,79.3933662116401
4,74.5933553261728,74.7403496006852,74.8841229522518,75.0261946920514,75.1664019293384,75.3045341167717,75.4403744038356,75.5737122243743,75.7043221440842,75.8319321347722,75.9564098581759,76.0776100770869,76.1954636696329,76.3098760614883,76.4207413609181,76.5278818524428,76.631259978191,76.7307910566541,76.8264648729553,76.9183399562394,77.0063981173349,77.0907382242343,77.1713241644369,77.2481200570539,77.3212396563731,77.3908534475536,77.4569882937359,77.5197527360779,77.5791964469006,77.6353702139895,77.6883452940886,77.7382552405968,77.7852199990024,77.8293864827615,77.870883653429,77.909738272796,77.9459989399696,77.9796999867048,78.0110123876709,78.0401317501119,78.0672554390332,78.0925286465223,78.1159986914343,78.1377871102438,78.1579080892186,78.1764794044323,78.1935488056755,78.2092661994042,78.223788076467,78.23727518849,78.2497932631257,78.2613917330349,78.2721815642664,78.2821206555495,78.2913492451972,78.2999508146919,78.3080148912427,78.3156246716346,78.3228239328163,78.3296556141079,78.3361759008235,78.3423270252166,78.348101197298,78.3535084213427,78.3585013710468,78.3631257514614,78.3673584872816,78.3712402519869,78.3747781462516,78.3780397534434,78.3809337918614,78.3835043563222,78.3857063614431,78.3875389237895,78.3890314123566,78.3902375772837,78.3911814317496,78.3919166210298,78.3924774294014,78.3929070189968,78.3931735709094,78.3934129224349,78.393580860878,78.3937355929694,78.393814951465,78.3938920753253,78.3939315412224,78.393965684561,78.3939787365374,78.3940060194346,78.3940044615545
5,73.4593428650535,73.6063227979756,73.7512286134062,73.8946294845633,74.0363614291446,74.1762201613284,74.3140006310712,74.4495169377467,74.5825596571377,74.7128395158541,74.8401743510051,74.9643794568295,75.0852993563758,75.2029048994421,75.3170328515837,75.4276428699767,75.5345573935214,75.6377009552346,75.7370041193041,75.8324796353658,75.9241174011248,76.0119985906519,76.096161040466,76.1765379917482,76.2531241976148,76.3260949121438,76.3955208640125,76.4615365861448,76.5241121774538,76.5833973775813,76.6394122132882,76.6922588424027,76.7420400078296,76.7888447608204,76.8329127831842,76.8742725723498,76.9129972913791,76.9491510562716,76.9827217539283,77.0139268565284,77.0429697708695,77.0699936114787,77.0951513183135,77.1185522997979,77.1402327390562,77.1602456274318,77.1787398228719,77.1957242554982,77.2113954624688,77.2258400115576,77.2392419664319,77.2516826060574,77.263234699858,77.2739392354313,77.2838318810274,77.2930062185828,77.3015223895712,77.3095399432801,77.3170954008393,77.324240321101,77.3310176449989,77.337483559563,77.3435880811289,77.3493389919474,77.3546918036644,77.3596614713599,77.3642314156973,77.3684330642434,77.3722681591425,77.3757827373693,77.3789820834255,77.3818527923022,77.3843688680186,77.3865475316141,77.3883801137523,77.3898258845288,77.3909993475323,77.3918902447257,77.3926285564013,77.3931621072872,77.3935356172928,77.3938076239229,77.3940165987243,77.394190770004,77.3942886404554,77.3943734521204,77.3944194187597,77.3944378534229,77.3944416181453,77.3944570070351,77.394455469146
6,72.3228598479331,72.4695578880896,72.6154732117361,72.76007921499,72.9032015971018,73.0446459139555,73.1842143912148,73.3217196908833,73.4570056668395,73.5897682408842,73.7198232726331,73.8469396146859,73.9709177163712,74.0916319171046,74.209008376096,74.322921183772,74.4333300938979,74.5400726361725,74.6430133784841,74.7421580306058,74.8374291418673,74.9289220704303,75.0166578247009,75.1006515857997,75.1808289731005,75.2572907340244,75.3301062186628,75.3994447638731,75.4653043717998,75.5277462168688,75.5868896856688,75.6428081068007,75.6955351799736,75.7451736200692,75.7919040048327,75.8358745576582,75.8771061104241,75.9157482087979,75.9517733071242,75.9852686709687,76.0164059479196,76.0453656033179,76.0722984029733,76.0973955891255,76.120682325159,76.1422790605886,76.1622234872833,76.1806491472644,76.1976109935216,76.2132058727645,76.2275817078941,76.2409149001416,76.2533020836458,76.2647776563822,76.2754593744775,76.2852984662221,76.2944038640145,76.3028664279733,76.3108533976431,76.3183552115343,76.325438788598,76.3321931685616,76.3385977111521,76.3446946367644,76.3503918351036,76.3557293490071,76.3606452813232,76.3651999111146,76.3693478040395,76.3731675699415,76.3766283756304,76.3798123809156,76.3826293029368,76.3851277204842,76.3873133254412,76.3890905656668,76.390518664981,76.391636776559,76.3925299879139,76.3932544649452,76.3937288119802,76.394107707326,76.3943620302745,76.3945763892028,76.3946913528153,76.3947946065393,76.3948609639935,76.3948707903265,76.3948707703267,76.3948768419166,76.3948760829678
7,71.1841486519814,71.3316946030207,71.478437536098,71.6240776778947,71.7684195933258,71.9112706594876,72.0524415451659,72.1917426124535,72.3290408991836,72.4640536539993,72.5966097633698,72.7264646117841,72.8533650880277,72.9771483143671,73.0976445990469,73.2148168748079,73.3285245561351,73.4387865750005,73.5453296679521,73.6481294229087,73.7470655994449,73.8422017580176,73.9335516933629,74.0211438625303,74.1049263256057,74.1849738741284,74.2612903560676,74.3340349023663,74.4032272813415,74.4689477741262,74.531250094432,74.590313725906,74.6460994338754,74.6986859389056,74.7482587354321,74.794908211736,74.8387449091587,74.8798951149464,74.9184028898569,74.9543538018975,74.9877823722683,75.0188451672249,75.0477226554945,75.0745958357655,75.0995577055575,75.1227694847939,75.1442911719726,75.1641680314142,75.1825865966819,75.1994807476046,75.2150002970075,75.2293083164403,75.2425736443411,75.2548929196933,75.2663611567827,75.2769748988202,75.2867459792465,75.295783334718,75.3042384722726,75.3121573555355,75.3195910607963,75.3266671706563,75.3333534099928,75.3397580505737,75.3457868082308,75.3514840886102,75.3567534082657,75.3616618207807,75.3661558186557,75.3702961768144,75.37404770379,75.3775085496246,75.3806242992518,75.3834336630705,75.3859396956949,75.3880593013977,75.3898289701104,75.391191816867,75.3923114562089,75.3931993629803,75.3938555419008,75.3943344463526,75.394704996304,75.3949638749517,75.3951099299502,75.3952286891322,75.395322836148,75.3953337904502,75.395335268357,75.3953360073104,75.3953360073104
8,70.0457783320495,70.1933381886131,70.3407616402079,70.4872394080573,70.6326130793299,70.7766872095111,70.9192691697096,71.0601696261616,71.1992706406424,71.3362959986908,71.47110647684,71.6034592666436,71.7331097522002,71.8598048240845,71.9833816171504,72.1036704536182,72.2206342928515,72.3342054026006,72.4442571891391,72.5506621716519,72.6532499711854,72.7520465692568,72.8470425030764,72.9382515910664,73.0256287890948,73.1092691443708,73.1891740373428,73.2654211039874,73.338022047903,73.407070349079,73.4726463139776,73.5348777145626,73.5937960524851,73.6494360834239,73.7019507529123,73.7514514792012,73.7979543654184,73.8417185184269,73.8827216046638,73.9211564217039,73.9570342068813,73.9903894902757,74.021378851033,74.0501827709338,74.0769076840699,74.1017957258588,74.1249335764881,74.1463812413862,74.1662586573877,74.184603053742,74.2014229593527,74.2168681953635,74.2311018413621,74.2442927433045,74.2566123020032,74.2680060348218,74.2785452317815,74.2882417291236,74.2972792653439,74.3056597663058,74.3135039864876,74.3209378255563,74.3279392348107,74.3346255878143,74.340955496282,74.3469843504,74.3526068692924,74.3578762679883,74.3627098913827,74.3672039521741,74.3712694969913,74.3750210727371,74.3784070851184,74.3815228721348,74.3843322696661,74.3867634455622,74.3888830745807,74.3905778721446,74.3919407325297,74.3930603830681,74.3938734048077,74.3945295896339,74.3950084983959,74.3953790516822,74.3955630370593,74.3957090932263,74.3958278533584,74.3958471052428,74.3958580596217,74.3958595375388,74.3958602764974
9,68.9065728742051,69.0544025432528,69.2024035815727,69.3495754020119,69.4957853717095,69.6409009996261,69.7847167094205,69.9270345193862,70.0677375396122,70.2065727676866,70.3434059820091,70.4780123014632,70.6101717500226,70.7396136320181,70.866113309662,70.9894865586178,71.1095708391561,71.2264008636617,71.3397655852751,71.4496819906436,71.5558788284338,71.6583225229565,71.7569815525652,71.8518392710055,71.9428443218053,72.0300674933996,72.1135750016984,72.1933974010418,72.2695106355683,72.3419699756859,72.410876197483,72.4763753114794,72.5384638150964,72.5972388513565,72.6528010348771,72.7052449148143,72.754594033877,72.8010329441515,72.8446449113769,72.8855762480567,72.9239391362643,72.95973747548,72.9930278426165,73.0239300871428,73.0525952564932,73.0792401090123,73.1040553356724,73.1271202694875,73.1485612065343,73.1683655425136,73.1866367768516,73.2033834432777,73.2187479994699,73.2329082754859,73.2460921259998,73.2583382269243,73.269658456664,73.2801167315314,73.289813435411,73.2987773653187,73.3070842292853,73.3149359823552,73.3222887610795,73.3292829155322,73.3358955542961,73.342218187417,73.3481806812368,73.3537959058347,73.3589915303401,73.3638178403407,73.3682454870926,73.3723110892344,73.3759814542535,73.3793748985903,73.3824759499272,73.3852114984515,73.3876500920434,73.3896884677956,73.3913832838329,73.3927461590733,73.3937934058629,73.3945983072615,73.3952604101454,73.3957304561556,73.3960308117997,73.3962066702164,73.3963593783275,73.3963938975677,73.3964190613129,73.3964292768122,73.3964292768122
