"","yr2010","yr2011","yr2012","yr2013","yr2014","yr2015","yr2016","yr2017","yr2018","yr2019","yr2020","yr2021","yr2022","yr2023","yr2024","yr2025","yr2026","yr2027","yr2028","yr2029","yr2030","yr2031","yr2032","yr2033","yr2034","yr2035","yr2036","yr2037","yr2038","yr2039","yr2040","yr2041","yr2042","yr2043","yr2044","yr2045","yr2046","yr2047","yr2048","yr2049","yr2050","yr2051","yr2052","yr2053","yr2054","yr2055","yr2056","yr2057","yr2058","yr2059","yr2060"
"pop_20",2315593,2313795,2284810,2264984,2270151,2240831,2205652,2197203,2203897,2212099,2255238,2227062,2180979,2196306,2219977,2223862,2237891,2260846,2254712,2194479,2201354,2212752,2203822,2207394,2224166,2240538,2256698,2272461,2287305,2301154,2313456,2323672,2331861,2338712,2344683,2349927,2354414,2358000,2360762,2363144,2365335,2367559,2370141,2373273,2377105,2381602,2386601,2391961,2397706,2403774,2410164
"pop_21",2245649,2320151,2318281,2289260,2311112,2291975,2262888,2228094,2219856,2226832,2235286,2278919,2251093,2205284,2220860,2244807,2248960,2263236,2286405,2280515,2220553,2227640,2239230,2230515,2234278,2251247,2267808,2284156,2300099,2315107,2329131,2341589,2351962,2360305,2367312,2373421,2378806,2383418,2387120,2389990,2392475,2394772,2397090,2399768,2402982,2406898,2411471,2416521,2421942,2427738,2433858
"pop_22",2200527,2251008,2325285,2323299,2369229,2332842,2314048,2285162,2250720,2242712,2249956,2258943,2302829,2275317,2229816,2245650,2269867,2274295,2288826,2312202,2306547,2246867,2254169,2265952,2257449,2261409,2278578,2295330,2311862,2327980,2343167,2357361,2369988,2380512,2389001,2396159,2402420,2407932,2412675,2416494,2419478,2422073,2424471,2426889,2429659,2432959,2436951,2441591,2446711,2452187,2458039
"pop_23",2165253,2209367,2259637,2333675,2402267,2390148,2354174,2335679,2306978,2272868,2265079,2272855,2282093,2326243,2299052,2253851,2269934,2294417,2299125,2313883,2337479,2332053,2272654,2280156,2292128,2283829,2287988,2305358,2322291,2339003,2355310,2370660,2385012,2397805,2408465,2417124,2424416,2430809,2436459,2441322,2445260,2448349,2451060,2453570,2456082,2458940,2462321,2466388,2471100,2476277,2481806
"pop_24",2172506,2175431,2219346,2269412,2395949,2422317,2410388,2374823,2356560,2328041,2294255,2286911,2294952,2304433,2348851,2321969,2277058,2293383,2318122,2323081,2338064,2361860,2356658,2297527,2305225,2317382,2309287,2313637,2331188,2348291,2365188,2381656,2397163,2411682,2424621,2435434,2444224,2451656,2458184,2463948,2468926,2472979,2476180,2478991,2481600,2484193,2487135,2490596,2494727,2499506,2504740
"pop_25",2165766,2183211,2186013,2229754,2302130,2414563,2441391,2429594,2394416,2376333,2347975,2314736,2307601,2315864,2325614,2370273,2343696,2299062,2315612,2340586,2345779,2360983,2384955,2379973,2321086,2328975,2341306,2333391,2337914,2355646,2372919,2389970,2406592,2422250,2436916,2450000,2460949,2469866,2477421,2484075,2489941,2495036,2499195,2502493,2505392,2508086,2510761,2513777,2517302,2521498,2526331
"pop_26",2148712,2177400,2194739,2197453,2246393,2319848,2432272,2459466,2447767,2412953,2395006,2366995,2334047,2327139,2335636,2345637,2390524,2364246,2319877,2336627,2361827,2367247,2382643,2406804,2402010,2343351,2351421,2363899,2356163,2360852,2378736,2396162,2413352,2430128,2445928,2460715,2473932,2485004,2494036,2501712,2508457,2514434,2519637,2523888,2527274,2530250,2533021,2535761,2538845,2542433,2546688
"pop_27",2175950,2161078,2189695,2206981,2206844,2262783,2336607,2448952,2476442,2464814,2430306,2412652,2384808,2352132,2345495,2354212,2364445,2409552,2383553,2339435,2356369,2381779,2387406,2403001,2427317,2422704,2364277,2372503,2385124,2377546,2382382,2400413,2417983,2435300,2452211,2468138,2483045,2496382,2507563,2516689,2524468,2531317,2537384,2542683,2547018,2550476,2553525,2556362,2559167,2562308,2565955
"pop_28",2179728,2188743,2173907,2202515,2213366,2222366,2278377,2352429,2464687,2492384,2480809,2446709,2429214,2401565,2369185,2362788,2371703,2382143,2427465,2401731,2357841,2374957,2400558,2406397,2422155,2446615,2442177,2383965,2392330,2405093,2397659,2402627,2420800,2438489,2455936,2472966,2489011,2504034,2517471,2528742,2537972,2545835,2552766,2558929,2564318,2568722,2572253,2575366,2578264,2581120,2584309
"pop_29",2203104,2192446,2201528,2186785,2223768,2227623,2237049,2293084,2367300,2479464,2507296,2495890,2462043,2444715,2417315,2385211,2379036,2388145,2398799,2444308,2418798,2375142,2392422,2418217,2424227,2440154,2464757,2460478,2402468,2410971,2423866,2416565,2421654,2439948,2457755,2475309,2492456,2508610,2523730,2537264,2548626,2557948,2565897,2572901,2579148,2584614,2589090,2592675,2595848,2598797,2601702
"pop_30",2187444,2215683,2205180,2214391,2145293,2236783,2240940,2250695,2306762,2381073,2493127,2521139,2509804,2476216,2459122,2431955,2400107,2394163,2403449,2414300,2459971,2434683,2391239,2408686,2434642,2440812,2456903,2481637,2477521,2419700,2428324,2441331,2434147,2439352,2457769,2475686,2493336,2510595,2526834,2542047,2555662,2567120,2576520,2584542,2591624,2597947,2603482,2608019,2611661,2614880,2617879
"pop_31",2101465,2199755,2228157,2217859,2173827,2157209,2248606,2253014,2262965,2319038,2393397,2505398,2533474,2522285,2488990,2472123,2445164,2413562,2407820,2417268,2428299,2474128,2449053,2405806,2423386,2449503,2455828,2472067,2496931,2492944,2435302,2444026,2457131,2450068,2455380,2473904,2491918,2509667,2527010,2543336,2558623,2572314,2583859,2593321,2601425,2608579,2614964,2620552,2625145,2628832,2632097
"pop_32",2045814,2112876,2211259,2239849,2168970,2183917,2167763,2259046,2263665,2273734,2329773,2404202,2516125,2544295,2533302,2500282,2483621,2456856,2425471,2419907,2429508,2440704,2486678,2461811,2418741,2436440,2462710,2469180,2485557,2510522,2506665,2449179,2458006,2471207,2464249,2469641,2488263,2506353,2524188,2541609,2558013,2573367,2587147,2598750,2608278,2616448,2623661,2630095,2635741,2640373,2644106
"pop_33",2001362,2056027,2123233,2221722,2142241,2178099,2192847,2177035,2268209,2272987,2283168,2339166,2413616,2525508,2553853,2543044,2510284,2493815,2467225,2436042,2430661,2440391,2451740,2497838,2473150,2430263,2448068,2474484,2481093,2497588,2522643,2518913,2461575,2470504,2483774,2476906,2482379,2501084,2519247,2537155,2554648,2571116,2586537,2600386,2612055,2621637,2629863,2637116,2643595,2649281,2653957
"pop_34",1971681,2010306,2065136,2132483,2193355,2150363,2186454,2201001,2185468,2276489,2281420,2291690,2347652,2422154,2534113,2562606,2551977,2519446,2503164,2476743,2445768,2440550,2450395,2461894,2508096,2483598,2440867,2458794,2485342,2492079,2508685,2533826,2530211,2473008,2482026,2495364,2488591,2494127,2512900,2531135,2549098,2566665,2583188,2598678,2612574,2624293,2633932,2642203,2649498,2656017,2661747
"pop_35",2001109,1979244,2018053,2073038,2048743,2200292,2157899,2194108,2208488,2193163,2284025,2289051,2299443,2355394,2430063,2542064,2570702,2560244,2527951,2511838,2485577,2454792,2449749,2459692,2471327,2517639,2493318,2450749,2468799,2495466,2502315,2519015,2544233,2540729,2483650,2492754,2506155,2499459,2505073,2523912,2542203,2560236,2577852,2594431,2609969,2623907,2635686,2645360,2653670,2661007,2667567
"pop_36",1954203,2007125,1985529,2024505,2006140,2055390,2206606,2164709,2200975,2215215,2200068,2290742,2295907,2306402,2362444,2437241,2549282,2578066,2567788,2535722,2519765,2493666,2463074,2458175,2468225,2479988,2526409,2502248,2459840,2477999,2504775,2511731,2528535,2553828,2550409,2493466,2502644,2516111,2509486,2515155,2534061,2552408,2570491,2588161,2604789,2620365,2634362,2646171,2655880,2664246,2671616
"pop_37",1989317,1959131,2012182,1990843,1980169,2011884,2061348,2212231,2170766,2207068,2221154,2206130,2296709,2302033,2312689,2368800,2443730,2555799,2584731,2574611,2542767,2526967,2501009,2470615,2465859,2476009,2487898,2534411,2510420,2468172,2486423,2513306,2520372,2537273,2562628,2559315,2502497,2511725,2525257,2518696,2524429,2543384,2561780,2579915,2597646,2614310,2629942,2643967,2655805,2665578,2673974
"pop_38",2071155,1993363,1963452,2016616,1923153,1985353,2017105,2066702,2217292,2176158,2212514,2226391,2211592,2302111,2307637,2318432,2374605,2449650,2561745,2590817,2580846,2549222,2533564,2507755,2477551,2472946,2483194,2495208,2541798,2517979,2475879,2494232,2521214,2528377,2545377,2570792,2567569,2510877,2520169,2533753,2527260,2533054,2552044,2570500,2588693,2606457,2623180,2638839,2652906,2664785,2674592
"pop_39",2175700,2074061,1996635,1966988,1985687,1927882,1990021,2021733,2071432,2221733,2180874,2217221,2231005,2216462,2306954,2312667,2323606,2379824,2454994,2567093,2596292,2586472,2555056,2539553,2513880,2483864,2479397,2489750,2501878,2548551,2524896,2482951,2501395,2528481,2535737,2552822,2578302,2575158,2518592,2527948,2541592,2535158,2540997,2560046,2578554,2596785,2614591,2631351,2647057,2661160,2673082
"pop_40",2223167,2177202,2075989,1998922,1915813,1989318,1931863,1993935,2025577,2075345,2225360,2184690,2221108,2234896,2220598,2311057,2316941,2328020,2384292,2459568,2571650,2600987,2591308,2560101,2544737,2519195,2489382,2485050,2495504,2507738,2554488,2530999,2489212,2507736,2534921,2542269,2559434,2584976,2581917,2525464,2534882,2548587,2542219,2548113,2567202,2585749,2604038,2621889,2638673,2654429,2668559
"pop_41",2106168,2223393,2177731,2076951,1938964,1918663,1991987,1934846,1996845,2028409,2078234,2227858,2187495,2223977,2237814,2223750,2314171,2320228,2331430,2387749,2463128,2575183,2604658,2595102,2564107,2548877,2523485,2493864,2489662,2500206,2512550,2559365,2536049,2494412,2513020,2540301,2547748,2564976,2590576,2587603,2531272,2540758,2554512,2548205,2554142,2573278,2591876,2610204,2628086,2644916,2660707
"pop_42",2047645,2105787,2222889,2177530,2029906,1940470,1920551,1993654,1936829,1998761,2030233,2080039,2229386,2189322,2225910,2239773,2225946,2316312,2322531,2333860,2390219,2465681,2577712,2607298,2597882,2567090,2552016,2526752,2497322,2493248,2503893,2516344,2563229,2540079,2498591,2517269,2544651,2552190,2569494,2595147,2592245,2536056,2545597,2559404,2553168,2559156,2578342,2596977,2615344,2633261,2650137
"pop_43",2039985,2046645,2104810,2221770,2146087,2030503,1941267,1921698,1994540,1938005,1999892,2031215,2081052,2230170,2190423,2227101,2241003,2227399,2317707,2324087,2335537,2391913,2467461,2579456,2609150,2599857,2569299,2554374,2529246,2500002,2496056,2506804,2519370,2566310,2543321,2501996,2520762,2548234,2555854,2573241,2598941,2596124,2540057,2549652,2563529,2557351,2563385,2582619,2601307,2619715,2637656
"pop_44",2092533,2038212,2045039,2103214,2182193,2145667,2030547,1941506,1922264,1994835,1938571,2000344,2031615,2081491,2230405,2190986,2227744,2241677,2228315,2318536,2325098,2336649,2393058,2468680,2580620,2610408,2601265,2570938,2556153,2531183,2502126,2498325,2509167,2521839,2568851,2546011,2504862,2523713,2551274,2558982,2576449,2602200,2599464,2543528,2553188,2567111,2560997,2567083,2586380,2605107,2623553
"pop_45",2223653,2089750,2035815,2042806,2065134,2180807,2144639,2030002,1941197,1922231,1994547,1938465,2000211,2031489,2081421,2230104,2191011,2227864,2241836,2228702,2318842,2325570,2337233,2393657,2469339,2581205,2611114,2602122,2572032,2557398,2532582,2503724,2500065,2511016,2523796,2570865,2548205,2507228,2526159,2553812,2561620,2579159,2604955,2602311,2546522,2556221,2570211,2564161,2570295,2589649,2608414
"pop_46",2241104,2219455,2086239,2032701,2020074,2063390,2178724,2142871,2028735,1940219,1921478,1993485,1937697,1999400,2030747,2080725,2229151,2190398,2227338,2241348,2228451,2318509,2325392,2337177,2393606,2469335,2581137,2611150,2602316,2572479,2557994,2533344,2504695,2501171,2512233,2525138,2572257,2549773,2508975,2527994,2555743,2563656,2581266,2607118,2604565,2548924,2558682,2572734,2566745,2572937,2592340
"pop_47",2228420,2235855,2214477,2081984,2015928,2017276,2060763,2175760,2140168,2026548,1938366,1919752,1991573,1936113,1997796,2029205,2079222,2227371,2188968,2225976,2240026,2227375,2317334,2324388,2336281,2392711,2468495,2580212,2610335,2601659,2572072,2557757,2533288,2504856,2501476,2512646,2525663,2572827,2550539,2509922,2529030,2556874,2564888,2582585,2608490,2606043,2550556,2560377,2574482,2568563,2574818
"pop_48",2231882,2222293,2229895,2208796,2054996,2012270,2013499,2057126,2171768,2136449,2023363,1935456,1917099,1988742,1933654,1995304,2026779,2076819,2224655,2186619,2223693,2237782,2225388,2315224,2322443,2334468,2390906,2466730,2578363,2608584,2600080,2570747,2556615,2532331,2504125,2500895,2512169,2525305,2572529,2550429,2510007,2529205,2557152,2565264,2583045,2609011,2606661,2551336,2561223,2575394,2569551
"pop_49",2240373,2224716,2215368,2223141,2176702,2049902,2007650,2008794,2052525,2166808,2131770,2019119,1931669,1913575,1985069,1930369,1991975,2023516,2073591,2221078,2183425,2220570,2234702,2222557,2312254,2319663,2331824,2388261,2464122,2575650,2605987,2597653,2568579,2554653,2530568,2502586,2499509,2510898,2524160,2571446,2549545,2509315,2528608,2556653,2564869,2582743,2608771,2606525,2551391,2561341,2575582
"pop_50",2282275,2232179,2216830,2207736,2208618,2169796,2043895,2002094,2003223,2047021,2160937,2126073,2014028,1927090,1909285,1980630,1926339,1987902,2019487,2069574,2216699,2179448,2216662,2230845,2218967,2308514,2316123,2328416,2384859,2460740,2572160,2602598,2594454,2565668,2551938,2528061,2500328,2497419,2508920,2522309,2569658,2547958,2507946,2527336,2555487,2563806,2581782,2607873,2605732,2550781,2560816
"pop_51",2187876,2272979,2223403,2208373,2202580,2200330,2161955,2036951,1995611,1996752,2040602,2154006,2119494,2008106,1921714,1904205,1975401,1921544,1983038,2014683,2064788,2211516,2174679,2211957,2226203,2214588,2304006,2311818,2324251,2380675,2456581,2567860,2598428,2590474,2561997,2548472,2524812,2497344,2494614,2506237,2519765,2567160,2545688,2505908,2525404,2553648,2562091,2580160,2606303,2604285,2549543
"pop_52",2176559,2178231,2263072,2214040,2196310,2193093,2191142,2153196,2029137,1988270,1989457,2033211,2146218,2112082,2001412,1915605,1898413,1969428,1916025,1977446,2009149,2059265,2205571,2169176,2206513,2220815,2209519,2298769,2306783,2319370,2375786,2451702,2562829,2593511,2585776,2557598,2544287,2520873,2493680,2491138,2502896,2516558,2564018,2542765,2503235,2522836,2551192,2559760,2577928,2604143,2602244
